ModelConditionID,ModelID,ParentModelConditionID,CellFormat,PassageNumber,GrowthMedia,FormulationID,PlateCoating
MC-000215-1uuU,ACH-000215,,adherent,,MF-002-001,DMEM + 10% FBS,None
MC-000216-RgzG,ACH-000216,,adherent,,MF-001-020,RPMI + 20% FBS,None
MC-000217-5uKp,ACH-000217,,adherent,,,,None
MC-000217-WAHm,ACH-000217,,adherent,,MF-022-001,William's E medium + 10% FBS,None
MC-000218-ekDt,ACH-000218,,suspension,,,,None
MC-000218-mAyO,ACH-000218,,suspension,,MF-001-020,RPMI + 20% FBS,None
MC-000219-LE43,ACH-000219,,adherent,,MF-001-004,RPMI + 10% FBS + 2mM Glutamine + 25mM HEPES,None
MC-000219-wkcr,ACH-000219,,adherent,,,,None
MC-000219-yd7j,ACH-000219,,adherent,,MF-002-001,DMEM + 10% FBS,None
MC-000220-UIlG,ACH-000220,,suspension,,MF-001-001,RPMI + 10% FBS,None
MC-000221-AyjX,ACH-000221,,adherent,,,,None
MC-000221-ha4a,ACH-000221,,adherent,,MF-001-001,RPMI + 10% FBS,None
MC-000222-jGD1,ACH-000222,,adherent,,,,None
MC-000222-kjMt,ACH-000222,,adherent,,MF-001-001,RPMI + 10% FBS,None
MC-000223-9u5x,ACH-000223,,adherent,,MF-001-001,RPMI + 10% FBS,None
MC-000223-ssxx,ACH-000223,,adherent,,,,None
MC-000224-N3hq,ACH-000224,,adherent,,MF-002-001,DMEM + 10% FBS,None
MC-000225-leBC,ACH-000225,,adherent,,,,None
MC-000225-Px1h,ACH-000225,,adherent,,MF-001-001,RPMI + 10% FBS,None
MC-000226-z9rQ,ACH-000226,,suspension,,,,None
MC-000226-ZYgM,ACH-000226,,suspension,,MF-001-020,RPMI + 20% FBS,None
MC-000227-eumb,ACH-000227,,adherent,,,,None
MC-000227-M3Oi,ACH-000227,,adherent,,MF-001-001,RPMI + 10% FBS,None
MC-000228-aDV5,ACH-000228,,adherent,,MF-002-001,DMEM + 10% FBS,None
MC-000228-hcXZ,ACH-000228,,adherent,,,,None
MC-000229-SEQc,ACH-000229,,adherent,,MF-002-001,DMEM + 10% FBS,None
MC-000230-BXOo,ACH-000230,,adherent,,MF-002-001,DMEM + 10% FBS,None
MC-000231-aOcA,ACH-000231,,adherent,,,,None
MC-000231-tEoc,ACH-000231,,adherent,,MF-001-014,RPMI + 5% FBS,None
MC-000232-5PKZ,ACH-000232,,adherent,,,,None
MC-000232-q940,ACH-000232,,adherent,,MF-002-001,DMEM + 10% FBS,None
MC-000233-Fszn,ACH-000233,,suspension,,MF-001-001,RPMI + 10% FBS,None
MC-000233-WrhW,ACH-000233,,suspension,,,,None
MC-000234-uzZ9,ACH-000234,,adherent,,MF-023-001,McCoy's 5A + 10% FBS,None
MC-000235-3Jp1,ACH-000235,,adherent,,MF-001-043,RPMI + 10% FBS + 1mM Sodium pyruvate,None
MC-000235-MWr0,ACH-000235,,adherent,,,,None
MC-000236-1iU3,ACH-000236,,suspension,,MF-021-002,L-15 + 10% FBS + 2mM Glutamine,None
MC-000236-uqKV,ACH-000236,,suspension,,,,None
MC-000237-Fv8V,ACH-000237,,adherent,,MF-007-018,DMEM:F12 + 10% FBS + 100uM NEAA,None
MC-000238-rNv7,ACH-000238,,adherent,,,,None
MC-000238-YgfN,ACH-000238,,adherent,,MF-007-022,DMEM:F12 + 10% FBS + 0.4ug/ml Hydrocortisone,None
MC-000239-Gdms,ACH-000239,,mixed,,MF-001-001,RPMI + 10% FBS,None
MC-000240-8RHw,ACH-000240,,adherent,,MF-002-001,DMEM + 10% FBS,None
MC-000241-I2In,ACH-000241,,suspension,,MF-001-020,RPMI + 20% FBS,None
MC-000242-8hgc,ACH-000242,,adherent,,MF-023-001,McCoy's 5A + 10% FBS,None
MC-000242-t9i8,ACH-000242,,adherent,,,,None
MC-000243-pHKG,ACH-000243,,monolayer,,MF-001-001,RPMI + 10% FBS,None
MC-000243-YQv1,ACH-000243,,monolayer,,,,None
MC-000244-gaMv,ACH-000244,,monolayer,,,,None
MC-000244-nPup,ACH-000244,,monolayer,,MF-001-003,RPMI + 10% FBS + 2mM Glutamine,None
MC-000245-bCrH,ACH-000245,,,,,,None
MC-000245-yISu,ACH-000245,,suspension,,MF-001-001,RPMI + 10% FBS,None
MC-000246-NnuW,ACH-000246,,adherent,,MF-001-001,RPMI + 10% FBS,None
MC-000247-HpLX,ACH-000247,,mixed,,,,None
MC-000247-tciC,ACH-000247,,mixed,,MF-002-001,DMEM + 10% FBS,None
MC-000248-pnP9,ACH-000248,,adherent,,,,None
MC-000248-VRrA,ACH-000248,,adherent,,MF-002-001,DMEM + 10% FBS,None
MC-000249-rdt1,ACH-000249,,monolayer,,,,None
MC-000249-ZFHF,ACH-000249,,monolayer,,MF-007-019,DMEM:F12 + 20% FBS,None
MC-000250-3qw8,ACH-000250,,adherent,,MF-001-001,RPMI + 10% FBS,None
MC-000250-WNn3,ACH-000250,,adherent,,,,None
MC-000251-RKNi,ACH-000251,,adherent,,MF-001-001,RPMI + 10% FBS,None
MC-000252-phXb,ACH-000252,,adherent,,,,None
MC-000252-s8hl,ACH-000252,,adherent,,MF-001-001,RPMI + 10% FBS,None
MC-000253-eQci,ACH-000253,,mixed,,MF-001-001,RPMI + 10% FBS,None
MC-000254-7Dwx,ACH-000254,,adherent,,MF-007-027,DMEM:F12 + 10% FBS + 2.5 mM Glutamine + 1.2 g/L sodium bicarbonate + 15 mM HEPES + 0.5 mM sodium pyruvate + 400 ng/ml hydrocortisone,None
MC-000254-Xo1Y,ACH-000254,,adherent,,,,None
MC-000255-PD5c,ACH-000255,,adherent,,MF-004-001,F12 + 10% FBS,None
MC-000256-WG8w,ACH-000256,,adherent,,MF-006-001,MEM + 10% FBS,None
MC-000257-cJZK,ACH-000257,,mixed,,,,None
MC-000257-OIjN,ACH-000257,,mixed,,MF-001-003,RPMI + 10% FBS + 2mM Glutamine,None
MC-000258-6FD9,ACH-000258,,suspension,,,,None
MC-000258-Sues,ACH-000258,,suspension,,MF-001-001,RPMI + 10% FBS,None
MC-000259-MmGM,ACH-000259,,adherent,,MF-001-001,RPMI + 10% FBS,None
MC-000259-TAoj,ACH-000259,,adherent,,,,None
MC-000260-8I0U,ACH-000260,,adherent,,MF-002-002,DMEM + 10% FBS + 100uM NEAA,None
MC-000260-RC2w,ACH-000260,,adherent,,,,None
MC-000261-Fkq1,ACH-000261,,adherent,,MF-006-001,MEM + 10% FBS,None
MC-000262-Ldf3,ACH-000262,,adherent,,MF-002-001,DMEM + 10% FBS,None
MC-000263-m2AS,ACH-000263,,suspension,,,,None
MC-000263-MxQI,ACH-000263,,suspension,,MF-001-001,RPMI + 10% FBS,None
MC-000264-AF5I,ACH-000264,,adherent,,,,None
MC-000264-sUto,ACH-000264,,adherent,,MF-006-001,MEM + 10% FBS,None
MC-000265-TfNJ,ACH-000265,,adherent,,,,None
MC-000265-xaBW,ACH-000265,,adherent,,MF-007-001,DMEM:F12 + 10% FBS,None
MC-000266-Jc8S,ACH-000266,,monolayer,,MF-001-003,RPMI + 10% FBS + 2mM Glutamine,None
MC-000267-j62b,ACH-000267,,suspension,,,,None
MC-000267-t8XB,ACH-000267,,suspension,,MF-001-001,RPMI + 10% FBS,None
MC-000268-RcWD,ACH-000268,,monolayer,,MF-001-005,RPMI + 10% FBS + 2mM Glutamine + 25mM HEPES + 25mM Sodium bicarbonate,None
MC-000269-kDcc,ACH-000269,,adherent,,,,None
MC-000269-LXDZ,ACH-000269,,adherent,,MF-015-009,EMEM + 20% FBS,None
MC-000270-7BX7,ACH-000270,,adherent,,MF-007-028,DMEM:F12 + 5% FBS + 2.5 mM Glutamine + 1.2 g/L Sodium Bicarbonate + 15 mM HEPES + 0.5 mM Sodium Pyruvate + 0.002 mg/ml insulin (Gibco cat# 12585-014) + 0.005 mg/ml transferrin + 40 ng/ml hydrocortisone + 10 ng/ml epidermal growth factor (Fisher Scientific cat# CB-40010),None
MC-000270-eNd9,ACH-000270,,adherent,,,,None
MC-000271-2YJJ,ACH-000271,,suspension,,MF-001-020,RPMI + 20% FBS,None
MC-000271-6qzE,ACH-000271,,suspension,,,,None
MC-000272-qQOa,ACH-000272,,adherent,,MF-001-001,RPMI + 10% FBS,None
MC-000273-86rL,ACH-000273,,mixed,,,,None
MC-000273-nfhd,ACH-000273,,mixed,,MF-001-014,RPMI + 5% FBS,None
MC-000274-21AI,ACH-000274,,adherent,,MF-002-001,DMEM + 10% FBS,None
MC-000275-IQdW,ACH-000275,,adherent,,,,None
MC-000276-Niqg,ACH-000276,,adherent,,MF-020-001,Waymouth's MB 752_1 + 10% FBS,None
MC-000276-Yd1k,ACH-000276,,adherent,,,,None
MC-000277-Alx7,ACH-000277,,adherent,,MF-001-001,RPMI + 10% FBS,None
MC-000277-jVkn,ACH-000277,,adherent,,,,None
MC-000278-uC8l,ACH-000278,,adherent,,MF-002-003,DMEM + 10% FBS + 2mM Glutamine,None
MC-000279-zY8v,ACH-000279,,adherent,,MF-001-018,RPMI + 15% FBS + 2mM Glutamine,None
MC-000280-pNNC,ACH-000280,,monolayer,,MF-001-001,RPMI + 10% FBS,None
MC-000281-dV9B,ACH-000281,,adherent,,MF-001-001,RPMI + 10% FBS,None
MC-000282-5g6o,ACH-000282,,,,,,None
MC-000282-DHXr,ACH-000282,,mixed,,MF-001-001,RPMI + 10% FBS,None
MC-000283-v96S,ACH-000283,,adherent,,MF-002-001,DMEM + 10% FBS,None
MC-000284-Re3k,ACH-000284,,adherent,,MF-002-001,DMEM + 10% FBS,None
MC-000285-SV5v,ACH-000285,,suspension,,MF-001-001,RPMI + 10% FBS,None
MC-000286-7xxs,ACH-000286,,monolayer,,MF-001-001,RPMI + 10% FBS,None
MC-000287-D5Mr,ACH-000287,,suspension,,MF-001-017,RPMI + 15% FBS,None
MC-000287-pZ0k,ACH-000287,,suspension,,,,None
MC-000288-duSY,ACH-000288,,adherent,,,,None
MC-000288-UzBM,ACH-000288,,adherent,,MF-001-045,RPMI + 10% FBS + 2ug/ml Insulin,None
MC-000289-wNga,ACH-000289,,monolayer,,MF-001-005,RPMI + 10% FBS + 2mM Glutamine + 25mM HEPES + 25mM Sodium bicarbonate,None
MC-000290-aDAR,ACH-000290,,suspension,,MF-001-020,RPMI + 20% FBS,None
MC-000291-Qzgo,ACH-000291,,adherent,,,,None
MC-000291-rMHv,ACH-000291,,adherent,,,,None
MC-000292-LgHL,ACH-000292,,adherent,,,,None
MC-000292-Oy94,ACH-000292,,adherent,,MF-007-010,DMEM:F12 + 5% FBS + 2mM Glutamine + 5ug/ml Insulin + 10ug/ml Transferrin + 30nM Selenium + 10nM Hydrocortisone + 10nM Beta estradiol,None
MC-000293-5MrH,ACH-000293,,adherent,,MF-007-001,DMEM:F12 + 10% FBS,None
MC-000293-ixTK,ACH-000293,,adherent,,,,None
MC-000294-9Msn,ACH-000294,,suspension,,,,None
MC-000294-TVP5,ACH-000294,,suspension,,MF-001-001,RPMI + 10% FBS,None
MC-000295-4ELV,ACH-000295,,suspension,,,,None
MC-000295-wXek,ACH-000295,,suspension,,MF-001-001,RPMI + 10% FBS,None
MC-000296-bgzW,ACH-000296,,adherent,,MF-002-001,DMEM + 10% FBS,None
MC-000297-kYTw,ACH-000297,,suspension,,MF-001-001,RPMI + 10% FBS,None
MC-000298-32qr,ACH-000298,,,,,,None
MC-000298-MmVL,ACH-000298,,adherent,,MF-002-001,DMEM + 10% FBS,None
MC-000299-oIsc,ACH-000299,,suspension,,MF-001-020,RPMI + 20% FBS,None
MC-000300-Rw9l,ACH-000300,,adherent,,,,None
MC-000301-kxnk,ACH-000301,,mixed,,,,None
MC-000301-YjK5,ACH-000301,,mixed,,MF-001-001,RPMI + 10% FBS,None
MC-000302-TT0u,ACH-000302,,monolayer,,MF-001-001,RPMI + 10% FBS,None
MC-000303-fcRP,ACH-000303,,suspension,,,,None
MC-000303-r1Xf,ACH-000303,,suspension,,MF-005-004,IMDM + 20% FBS,None
MC-000304-JiDR,ACH-000304,,adherent,,,,None
MC-000304-yRLH,ACH-000304,,adherent,,MF-006-001,MEM + 10% FBS,None
MC-000305-Itnt,ACH-000305,,adherent,,,,None
MC-000305-iWdg,ACH-000305,,adherent,,MF-001-001,RPMI + 10% FBS,None
MC-000306-7jQ1,ACH-000306,,adherent,,MF-002-001,DMEM + 10% FBS,None
MC-000307-COGw,ACH-000307,,adherent,,MF-001-001,RPMI + 10% FBS,None
MC-000308-E734,ACH-000308,,adherent,,MF-001-047,RPMI + 20% FBS + 2 mM Glutamine + 1x MEM NEAA + 1 mM sodium pyruvate,None
MC-000308-xys6,ACH-000308,,adherent,,,,None
MC-000309-LZlq,ACH-000309,,adherent,,,,None
MC-000310-adwH,ACH-000310,,adherent,,MF-006-001,MEM + 10% FBS,None
MC-000311-Ouc5,ACH-000311,,,,,,None
MC-000311-Rm4m,ACH-000311,,adherent,,MF-001-001,RPMI + 10% FBS,None
MC-000312-oMfE,ACH-000312,,adherent,,MF-027-001,EMEM:F12 + 10% FBS,None
MC-000313-eJa9,ACH-000313,,adherent,,MF-002-001,DMEM + 10% FBS,None
MC-000314-lK8m,ACH-000314,,monolayer,,MF-001-005,RPMI + 10% FBS + 2mM Glutamine + 25mM HEPES + 25mM Sodium bicarbonate,None
MC-000315-j80A,ACH-000315,,suspension,,MF-001-020,RPMI + 20% FBS,None
MC-000315-jBeL,ACH-000315,,suspension,,,,None
MC-000316-sylV,ACH-000316,,monolayer,,MF-001-001,RPMI + 10% FBS,None
MC-000317-zFR4,ACH-000317,,adherent,,MF-001-001,RPMI + 10% FBS,None
MC-000318-Ha9q,ACH-000318,,adherent,,MF-001-001,RPMI + 10% FBS,None
MC-000318-QzhX,ACH-000318,,adherent,,,,None
MC-000319-0wpg,ACH-000319,,adherent,,,,None
MC-000319-XYA6,ACH-000319,,adherent,,MF-002-001,DMEM + 10% FBS,None
MC-000320-j6jJ,ACH-000320,,adherent,,MF-001-003,RPMI + 10% FBS + 2mM Glutamine,None
MC-000320-VZim,ACH-000320,,adherent,,,,None
MC-000321-v6tA,ACH-000321,,suspension,,MF-001-020,RPMI + 20% FBS,None
MC-000322-AFjr,ACH-000322,,adherent,,,,None
MC-000322-Mao8,ACH-000322,,adherent,,MF-023-001,McCoy's 5A + 10% FBS,None
MC-000323-m8Qb,ACH-000323,,adherent,,MF-041-003,RPMI:EMEM (1:1) + 20% FBS,None
MC-000323-TmRx,ACH-000323,,adherent,,,,None
MC-000324-UzZP,ACH-000324,,adherent,,MF-007-018,DMEM:F12 + 10% FBS + 100uM NEAA,None
MC-000325-SArX,ACH-000325,,suspension,,MF-001-005,RPMI + 10% FBS + 2mM Glutamine + 25mM HEPES + 25mM Sodium bicarbonate,None
MC-000326-DIBJ,ACH-000326,,suspension,,,,None
MC-000326-kma2,ACH-000326,,suspension,,MF-001-001,RPMI + 10% FBS,None
MC-000327-GXLy,ACH-000327,,adherent,,,,None
MC-000327-k5I5,ACH-000327,,adherent,,MF-001-001,RPMI + 10% FBS,None
MC-000328-gA4f,ACH-000328,,adherent,,MF-002-001,DMEM + 10% FBS,None
MC-000329-gbtH,ACH-000329,,adherent,,MF-001-001,RPMI + 10% FBS,None
MC-000329-Yx8n,ACH-000329,,adherent,,,,None
MC-000330-Kt52,ACH-000330,,monolayer,,MF-001-001,RPMI + 10% FBS,None
MC-000330-YqWa,ACH-000330,,monolayer,,,,None
MC-000331-G7HH,ACH-000331,,adherent,,MF-002-012,DMEM + 10% FBS + 2mM Glutamine + 100uM NEAA,None
MC-000332-1VT5,ACH-000332,,adherent,,,,None
MC-000332-21ni,ACH-000332,,adherent,,MF-001-001,RPMI + 10% FBS,None
MC-000333-V8cr,ACH-000333,,adherent,,MF-002-002,DMEM + 10% FBS + 100uM NEAA,None
MC-000334-fk0Z,ACH-000334,,suspension,,,,None
MC-000334-r0NH,ACH-000334,,suspension,,MF-001-001,RPMI + 10% FBS,None
MC-000335-5q7T,ACH-000335,,adherent,,MF-001-001,RPMI + 10% FBS,None
MC-000335-xH2O,ACH-000335,,adherent,,,,None
MC-000336-S5ga,ACH-000336,,suspension,,MF-003-001,AlphaMEM + 10% FBS,None
MC-000336-XcLv,ACH-000336,,suspension,,,,None
MC-000337-UoC5,ACH-000337,,adherent,,,,None
MC-000337-VmHG,ACH-000337,,adherent,,MF-001-001,RPMI + 10% FBS,None
MC-000338-pAyK,ACH-000338,,suspension,,MF-001-017,RPMI + 15% FBS,None
MC-000338-WuM6,ACH-000338,,suspension,,,,None
MC-000339-BBAD,ACH-000339,,adherent,,MF-001-001,RPMI + 10% FBS,None
MC-000340-lsm9,ACH-000340,,adherent,,MF-002-001,DMEM + 10% FBS,None
MC-000341-j6JM,ACH-000341,,adherent,,,,None
MC-000341-URnG,ACH-000341,,adherent,,MF-002-002,DMEM + 10% FBS + 100uM NEAA,None
MC-000342-ZW9E,ACH-000342,,monolayer,,MF-007-019,DMEM:F12 + 20% FBS,None
MC-000343-0SE9,ACH-000343,,adherent,,MF-001-001,RPMI + 10% FBS,None
MC-000343-qm4k,ACH-000343,,adherent,,,,None
MC-000344-SRpi,ACH-000344,,monolayer,,MF-001-005,RPMI + 10% FBS + 2mM Glutamine + 25mM HEPES + 25mM Sodium bicarbonate,None
MC-000345-oSi2,ACH-000345,,mixed,,MF-001-001,RPMI + 10% FBS,None
MC-000345-yXks,ACH-000345,,mixed,,,,None
MC-000346-WaFc,ACH-000346,,suspension,,,,None
MC-000346-ZhjV,ACH-000346,,suspension,,MF-001-001,RPMI + 10% FBS,None
MC-000347-EPBq,ACH-000347,,adherent,,MF-001-001,RPMI + 10% FBS,None
MC-000347-JMGU,ACH-000347,,adherent,,,,None
MC-000348-IJyL,ACH-000348,,adherent,,MF-001-001,RPMI + 10% FBS,None
MC-000348-xnWP,ACH-000348,,adherent,,,,None
MC-000349-slwO,ACH-000349,,adherent,,,,None
MC-000349-Wfja,ACH-000349,,adherent,,MF-001-001,RPMI + 10% FBS,None
MC-000350-c8yb,ACH-000350,,monolayer,,,,None
MC-000350-K6lI,ACH-000350,,monolayer,,MF-001-001,RPMI + 10% FBS,None
MC-000351-Rppu,ACH-000351,,adherent,,MF-001-001,RPMI + 10% FBS,None
MC-000351-SVDi,ACH-000351,,,,,,None
MC-000352-HPEl,ACH-000352,,adherent,,MF-001-001,RPMI + 10% FBS,None
MC-000352-Th8x,ACH-000352,,adherent,,,,None
MC-000353-ilyC,ACH-000353,,adherent,,,,None
MC-000353-NYhT,ACH-000353,,adherent,,MF-001-001,RPMI + 10% FBS,None
MC-000354-6wZM,ACH-000354,,adherent,,,,None
MC-000354-WVTo,ACH-000354,,adherent,,MF-005-004,IMDM + 20% FBS,None
MC-000355-5WXb,ACH-000355,,mixed,,MF-001-001,RPMI + 10% FBS,None
MC-000355-fX1V,ACH-000355,,mixed,,,,None
MC-000356-gdC3,ACH-000356,,adherent,,,,None
MC-000356-xmV6,ACH-000356,,adherent,,MF-001-001,RPMI + 10% FBS,None
MC-000357-qVd4,ACH-000357,,suspension,,MF-001-020,RPMI + 20% FBS,None
MC-000357-xSjt,ACH-000357,,suspension,,,,None
MC-000358-a88i,ACH-000358,,suspension,,MF-001-001,RPMI + 10% FBS,None
MC-000358-NvsB,ACH-000358,,,,,,None
MC-000359-gx4I,ACH-000359,,adherent,,,,None
MC-000359-Xkje,ACH-000359,,adherent,,MF-015-001,EMEM + 10% FBS,None
MC-000360-1krl,ACH-000360,,mixed,,,,None
MC-000360-cPex,ACH-000360,,mixed,,MF-001-001,RPMI + 10% FBS,None
MC-000361-QZ7V,ACH-000361,,adherent,,MF-006-001,MEM + 10% FBS,None
MC-000361-yQDD,ACH-000361,,adherent,,,,None
MC-000362-EJ9W,ACH-000362,,suspension,,,,None
MC-000362-z9Q8,ACH-000362,,suspension,,MF-001-020,RPMI + 20% FBS,None
MC-000363-oBSH,ACH-000363,,suspension,,,,None
MC-000363-oOHD,ACH-000363,,suspension,,MF-001-001,RPMI + 10% FBS,None
MC-000364-5fPi,ACH-000364,,adherent,,,,None
MC-000364-NOKW,ACH-000364,,adherent,,MF-023-001,McCoy's 5A + 10% FBS,None
MC-000365-BoXT,ACH-000365,,suspension,,,,None
MC-000365-TMgT,ACH-000365,,suspension,,MF-001-020,RPMI + 20% FBS,None
MC-000366-kCtj,ACH-000366,,adherent,,,,None
MC-000366-wgzn,ACH-000366,,adherent,,MF-002-002,DMEM + 10% FBS + 100uM NEAA,None
MC-000367-mihn,ACH-000367,,,,,,None
MC-000367-z5wu,ACH-000367,,adherent,,MF-001-001,RPMI + 10% FBS,None
MC-000368-5EYR,ACH-000368,,adherent,,MF-001-001,RPMI + 10% FBS,None
MC-000369-EYI5,ACH-000369,,suspension,,,,None
MC-000369-hSYj,ACH-000369,,suspension,,MF-001-020,RPMI + 20% FBS,None
MC-000370-WtKV,ACH-000370,,monolayer,,MF-001-001,RPMI + 10% FBS,None
MC-000371-dVDN,ACH-000371,,suspension,,,,None
MC-000371-fnbQ,ACH-000371,,suspension,,MF-001-020,RPMI + 20% FBS,None
MC-000372-76mQ,ACH-000372,,suspension,,,,None
MC-000372-lJjw,ACH-000372,,suspension,,MF-001-001,RPMI + 10% FBS,None
MC-000373-jh5t,ACH-000373,,suspension,,,,None
MC-000373-zafG,ACH-000373,,suspension,,MF-001-020,RPMI + 20% FBS,None
MC-000374-7N0F,ACH-000374,,adherent,,,,None
MC-000374-mhth,ACH-000374,,adherent,,MF-001-001,RPMI + 10% FBS,None
MC-000375-3NLt,ACH-000375,,adherent,,MF-023-001,McCoy's 5A + 10% FBS,None
MC-000375-myDa,ACH-000375,,adherent,,,,None
MC-000376-a8Ey,ACH-000376,,adherent,,,,None
MC-000376-mBf3,ACH-000376,,adherent,,MF-001-001,RPMI + 10% FBS,None
MC-000377-7WCX,ACH-000377,,monolayer,,MF-001-005,RPMI + 10% FBS + 2mM Glutamine + 25mM HEPES + 25mM Sodium bicarbonate,None
MC-000378-GwDw,ACH-000378,,adherent,,MF-001-001,RPMI + 10% FBS,None
MC-000379-YR4E,ACH-000379,,adherent,,,,None
MC-000379-ZDQA,ACH-000379,,adherent,,MF-001-001,RPMI + 10% FBS,None
MC-000380-5UdG,ACH-000380,,suspension,,,,None
MC-000380-q01W,ACH-000380,,suspension,,MF-001-020,RPMI + 20% FBS,None
MC-000381-B0uW,ACH-000381,,adherent,,MF-007-008,DMEM:F12 + 5% FBS,None
MC-000381-fVoH,ACH-000381,,adherent,,,,None
MC-000382-13CK,ACH-000382,,suspension,,MF-001-003,RPMI + 10% FBS + 2mM Glutamine,None
MC-000383-M8Xs,ACH-000383,,adherent,,,,None
MC-000383-RdTF,ACH-000383,,adherent,,MF-001-001,RPMI + 10% FBS,None
MC-000384-jGYO,ACH-000384,,adherent,,MF-021-001,L-15 + 10% FBS,None
MC-000384-mghR,ACH-000384,,adherent,,,,None
MC-000385-ReBQ,ACH-000385,,adherent,,,,None
MC-000386-kHRm,ACH-000386,,suspension,,MF-005-004,IMDM + 20% FBS,None
MC-000386-Oeiy,ACH-000386,,suspension,,,,None
MC-000387-9xMX,ACH-000387,,suspension,,MF-001-048,RPMI + 10% FBS + 2ng/ml hG-CSF,None
MC-000388-zMD3,ACH-000388,,suspension,,MF-001-020,RPMI + 20% FBS,None
MC-000389-is87,ACH-000389,,adherent,,,,None
MC-000389-NbLV,ACH-000389,,adherent,,MF-001-001,RPMI + 10% FBS,None
MC-000390-N1a0,ACH-000390,,adherent,,MF-001-001,RPMI + 10% FBS,None
MC-000391-CEkf,ACH-000391,,monolayer,,MF-001-001,RPMI + 10% FBS,None
MC-000391-yqxu,ACH-000391,,monolayer,,,,None
MC-000392-fh0Y,ACH-000392,,adherent,,,,None
MC-000392-zizT,ACH-000392,,adherent,,MF-006-001,MEM + 10% FBS,None
MC-000393-lUgn,ACH-000393,,adherent,,MF-006-001,MEM + 10% FBS,None
MC-000394-POM3,ACH-000394,,,,,,None
MC-000394-x6is,ACH-000394,,suspension,,MF-007-010,DMEM:F12 + 5% FBS + 2mM Glutamine + 5ug/ml Insulin + 10ug/ml Transferrin + 30nM Selenium + 10nM Hydrocortisone + 10nM Beta estradiol,None
MC-000395-b1SS,ACH-000395,,adherent,,MF-001-001,RPMI + 10% FBS,None
MC-000395-m5bO,ACH-000395,,adherent,,,,None
MC-000396-DZtc,ACH-000396,,adherent,,MF-006-001,MEM + 10% FBS,None
MC-000396-pWDl,ACH-000396,,adherent,,,,None
MC-000397-V3gM,ACH-000397,,adherent,,MF-006-001,MEM + 10% FBS,None
MC-000398-TSbp,ACH-000398,,suspension,,MF-001-001,RPMI + 10% FBS,None
MC-000399-D5lM,ACH-000399,,adherent,,MF-007-010,DMEM:F12 + 5% FBS + 2mM Glutamine + 5ug/ml Insulin + 10ug/ml Transferrin + 30nM Selenium + 10nM Hydrocortisone + 10nM Beta estradiol,None
MC-000399-rPgP,ACH-000399,,adherent,,,,None
MC-000400-fOSQ,ACH-000400,,adherent,,MF-006-001,MEM + 10% FBS,None
MC-000400-I3X8,ACH-000400,,adherent,,,,None
MC-000401-7y9u,ACH-000401,,monolayer,,,,None
MC-000401-PCm2,ACH-000401,,monolayer,,MF-001-001,RPMI + 10% FBS,None
MC-000402-iC8K,ACH-000402,,suspension,,MF-001-001,RPMI + 10% FBS,None
MC-000403-3khV,ACH-000403,,adherent,,MF-001-001,RPMI + 10% FBS,None
MC-000403-NqYk,ACH-000403,,adherent,,,,None
MC-000404-GqDy,ACH-000404,,adherent,,MF-001-001,RPMI + 10% FBS,None
MC-000405-OrjD,ACH-000405,,suspension,,MF-005-001,IMDM + 10% FBS,None
MC-000406-va7T,ACH-000406,,suspension,,MF-001-001,RPMI + 10% FBS,None
MC-000407-MQcN,ACH-000407,,monolayer,,MF-001-001,RPMI + 10% FBS,None
MC-000408-Ay9X,ACH-000408,,adherent,,MF-001-001,RPMI + 10% FBS,None
MC-000408-kTBb,ACH-000408,,adherent,,,,None
MC-000409-b43b,ACH-000409,,mixed,,MF-001-001,RPMI + 10% FBS,None
MC-000410-gLX5,ACH-000410,,adherent,,,,None
MC-000410-oWwG,ACH-000410,,adherent,,MF-023-002,McCoy's 5A + 15% FBS,None
MC-000411-ANqW,ACH-000411,,adherent,,,,None
MC-000411-stVE,ACH-000411,,adherent,,MF-001-001,RPMI + 10% FBS,None
MC-000412-dhsP,ACH-000412,,monolayer,,MF-001-001,RPMI + 10% FBS,None
MC-000413-C356,ACH-000413,,,,,,None
MC-000414-4WOU,ACH-000414,,adherent,,,,None
MC-000414-MWUF,ACH-000414,,adherent,,MF-001-001,RPMI + 10% FBS,None
MC-000415-LtPG,ACH-000415,,adherent,,MF-002-001,DMEM + 10% FBS,None
MC-000416-AVQ6,ACH-000416,,adherent,,MF-001-001,RPMI + 10% FBS,None
MC-000416-NihW,ACH-000416,,adherent,,,,None
MC-000417-fvga,ACH-000417,,adherent,,,,None
MC-000417-ma4b,ACH-000417,,adherent,,MF-001-019,RPMI + 15% FBS + 2mM Glutamine + 1mM Sodium pyruvate + 60ug/ml Insulin + 10mM HEPES + 18mM Sodium bicarbonate + 25mM Glucose,None
MC-000418-yD17,ACH-000418,,adherent,,MF-021-001,L-15 + 10% FBS,None
MC-000419-jxmJ,ACH-000419,,suspension,,MF-001-001,RPMI + 10% FBS,None
MC-000420-FBvj,ACH-000420,,adherent,,MF-001-001,RPMI + 10% FBS,None
MC-000420-MsLc,ACH-000420,,adherent,,,,None
MC-000421-TMOc,ACH-000421,,adherent,,,,None
MC-000421-WmSt,ACH-000421,,adherent,,MF-001-001,RPMI + 10% FBS,None
MC-000422-GXpH,ACH-000422,,adherent,,,,None
MC-000422-HNKU,ACH-000422,,adherent,,MF-001-001,RPMI + 10% FBS,None
