,preds,preds_raw,gene_name,cell
1319,0.0,0.00038972328,ENSG00000060642,JHH_DIPG_1
1320,0.0,0.0007206361,ENSG00000069943,JHH_DIPG_1
1327,0.0,0.0011709622,ENSG00000134910,JHH_DIPG_1
1331,0.0,0.17373684,ENSG00000147162,JHH_DIPG_1
1336,0.0,0.0011338898,ENSG00000163527,JHH_DIPG_1
1338,0.0,0.00056747685,ENSG00000170340,JHH_DIPG_1
1350,0.0,0.0009907428,ENSG00000100299,JHH_DIPG_1
1351,0.0,0.00079275895,ENSG00000109107,JHH_DIPG_1
1355,0.0,0.07130386,ENSG00000111669,JHH_DIPG_1
1360,0.0,0.009027712,ENSG00000178700,JHH_DIPG_1
1361,0.0,0.0090503795,ENSG00000228716,JHH_DIPG_1
1362,0.0,0.004297223,ENSG00000119689,JHH_DIPG_1
1364,0.0,0.00057554274,ENSG00000067064,JHH_DIPG_1
1365,0.0,0.00785787,ENSG00000152904,JHH_DIPG_1
1366,0.0,0.007856346,ENSG00000160752,JHH_DIPG_1
1367,0.0,0.0011249235,ENSG00000123453,JHH_DIPG_1
1369,0.0,0.0036469486,ENSG00000090857,JHH_DIPG_1
1375,0.0,0.08550287,ENSG00000088305 and ENSG00000130816,JHH_DIPG_1
1378,0.0,0.0020860804,ENSG00000120697,JHH_DIPG_1
1379,0.0,0.0040178215,ENSG00000175548,JHH_DIPG_1
1380,0.0,0.0010828767,ENSG00000159063,JHH_DIPG_1
1381,0.0,0.0010761459,ENSG00000088035,JHH_DIPG_1
1382,0.0,0.005493561,ENSG00000167130,JHH_DIPG_1
1383,0.0,0.03471439,ENSG00000175283,JHH_DIPG_1
1384,0.0,0.011833516,ENSG00000000419 and ENSG00000136908 and ENSG00000179085,JHH_DIPG_1
1385,0.0,0.0010699893,ENSG00000182858,JHH_DIPG_1
1386,0.0,0.059390906,ENSG00000172269,JHH_DIPG_1
1387,0.0,0.0010764053,ENSG00000086848,JHH_DIPG_1
1391,0.0,0.0003841756,ENSG00000131471,JHH_DIPG_1
1392,0.0,0.00026939696,ENSG00000131480,JHH_DIPG_1
1393,0.0,0.07386365,ENSG00000149925,JHH_DIPG_1
1394,0.0,0.14794096,ENSG00000128951,JHH_DIPG_1
1395,0.0,0.00047159157,ENSG00000125877,JHH_DIPG_1
1398,0.0,0.0016709619,ENSG00000087111 and ENSG00000101464 and ENSG00000124155 and ENSG00000142892 and ENSG00000197858,JHH_DIPG_1
1402,0.0,0.0023306545,ENSG00000163931,JHH_DIPG_1
1403,0.0,4.555929e-05,ENSG00000101187,JHH_DIPG_1
1409,0.0,0.0010646761,ENSG00000079459,JHH_DIPG_1
1410,0.0,0.0066903788,ENSG00000148459,JHH_DIPG_1
1411,0.0,0.00093186414,ENSG00000164494,JHH_DIPG_1
1412,0.0,0.0007969464,ENSG00000147454,JHH_DIPG_1
1413,0.0,0.0017490815,ENSG00000155287,JHH_DIPG_1
1415,0.0,0.0070669595,ENSG00000066926,JHH_DIPG_1
1419,0.0,0.022293268,ENSG00000165060,JHH_DIPG_1
1432,0.0,0.00045378224,ENSG00000141959,JHH_DIPG_1
1434,0.0,0.00031938808,ENSG00000178802,JHH_DIPG_1
1436,0.0,0.0027154156,ENSG00000198380,JHH_DIPG_1
1439,0.0,0.002730881,ENSG00000239900,JHH_DIPG_1
1440,0.0,0.022788132,ENSG00000073578 and ENSG00000117118 and ENSG00000143252 and ENSG00000204370,JHH_DIPG_1
1441,0.0,0.08364182,ENSG00000253710,JHH_DIPG_1
1442,0.0,0.00057954906,ENSG00000071073,JHH_DIPG_1
1446,0.0,0.0013016181,ENSG00000176022,JHH_DIPG_1
1447,0.0,0.0096263345,ENSG00000149541,JHH_DIPG_1
1451,0.0,0.00086149556,ENSG00000117394,JHH_DIPG_1
1453,0.0,0.075814396,ENSG00000111640,JHH_DIPG_1
1458,0.0,0.000542423,ENSG00000181830,JHH_DIPG_1
1463,0.0,0.0014775919,ENSG00000160211,JHH_DIPG_1
1464,0.0,0.0014208887,ENSG00000130313,JHH_DIPG_1
1467,0.0,0.00069432036,ENSG00000162688,JHH_DIPG_1
1472,0.0,0.0012175525,ENSG00000169764,JHH_DIPG_1
1476,0.0,0.00089364947,ENSG00000139433,JHH_DIPG_1
1478,0.0,0.0012156074,ENSG00000115652,JHH_DIPG_1
1480,0.0,0.00053185987,ENSG00000177542,JHH_DIPG_1
1482,0.0,0.003629161,ENSG00000163655,JHH_DIPG_1
1483,0.0,0.0005353887,ENSG00000115419,JHH_DIPG_1
1485,0.0,0.004869901,ENSG00000171793,JHH_DIPG_1
1486,0.0,0.0008341633,ENSG00000198814,JHH_DIPG_1
1488,0.0,0.005123855,ENSG00000144659,JHH_DIPG_1
1503,0.0,0.000121129415,ENSG00000143387,JHH_DIPG_1
1506,0.0,0.00012237864,ENSG00000174080,JHH_DIPG_1
1508,0.0,0.0031645752,ENSG00000006695,JHH_DIPG_1
1509,0.0,0.000727888,ENSG00000054267,JHH_DIPG_1
1510,0.0,0.10253177,ENSG00000117682,JHH_DIPG_1
1511,0.0,0.005822678,ENSG00000120942,JHH_DIPG_1
1512,0.0,0.0006118585,ENSG00000183665,JHH_DIPG_1
1513,0.0,0.0012735316,ENSG00000117450,JHH_DIPG_1
1514,0.0,3.6287915e-05,ENSG00000126432,JHH_DIPG_1
1515,0.0,4.832149e-05,ENSG00000165672,JHH_DIPG_1
1516,0.0,0.0037685346,ENSG00000167815,JHH_DIPG_1
1524,0.0,0.0006985708,ENSG00000181045,JHH_DIPG_1
1525,0.0,0.00065044354,ENSG00000033867,JHH_DIPG_1
1528,0.0,0.00065096543,ENSG00000004961,JHH_DIPG_1
1532,0.0,0.0056674355,ENSG00000108784,JHH_DIPG_1
1533,0.0,0.014502871,ENSG00000151348 and ENSG00000182197,JHH_DIPG_1
1538,0.0,0.0008046834,ENSG00000153976,JHH_DIPG_1
1540,0.0,0.00090633647,ENSG00000064763,JHH_DIPG_1
1544,0.0,0.000933136,ENSG00000256269,JHH_DIPG_1
1545,0.0,0.0011189615,ENSG00000188690,JHH_DIPG_1
1546,0.0,0.00066564867,ENSG00000106348,JHH_DIPG_1
1547,0.0,0.0031882524,ENSG00000178035,JHH_DIPG_1
1550,0.0,0.00038248108,ENSG00000151229,JHH_DIPG_1
1551,0.0,0.011415035,ENSG00000103502,JHH_DIPG_1
1552,0.0,0.00038557497,ENSG00000198743,JHH_DIPG_1
1555,0.0,0.002475192,ENSG00000166411,JHH_DIPG_1
1556,0.0,0.0003750492,ENSG00000174684,JHH_DIPG_1
1557,0.0,0.00047279516,ENSG00000160285,JHH_DIPG_1
1561,0.0,0.01786211,ENSG00000159593,JHH_DIPG_1
1563,0.0,0.0011836237,ENSG00000166747,JHH_DIPG_1
1568,0.0,0.00029633264,ENSG00000176393,JHH_DIPG_1
1570,0.0,0.028292522,ENSG00000172531,JHH_DIPG_1
1571,0.0,0.00097311486,ENSG00000186298,JHH_DIPG_1
1572,0.0,0.028360728,ENSG00000213639,JHH_DIPG_1
1573,0.0,0.00070634636,ENSG00000131828 and ENSG00000168291,JHH_DIPG_1
1574,0.0,0.001078679,ENSG00000144182,JHH_DIPG_1
1575,0.0,0.032880604,ENSG00000116120 and ENSG00000179115,JHH_DIPG_1
1576,0.0,0.00069083506,ENSG00000165282,JHH_DIPG_1
1578,0.0,0.0004104573,ENSG00000082212,JHH_DIPG_1
1581,0.0,0.0553998,ENSG00000100413,JHH_DIPG_1
1582,0.0,0.0022722343,ENSG00000164068,JHH_DIPG_1
1583,0.0,0.009482098,ENSG00000173540,JHH_DIPG_1
1585,0.0,0.00031801107,ENSG00000095380,JHH_DIPG_1
1589,0.0,0.066983774,ENSG00000168906,JHH_DIPG_1
1592,0.0,0.071111485,ENSG00000101901,JHH_DIPG_1
1594,0.0,0.00038327204,ENSG00000168282,JHH_DIPG_1
1597,0.0,0.00063801615,ENSG00000144136,JHH_DIPG_1
1606,0.0,0.08660253,ENSG00000172339,JHH_DIPG_1
1607,0.0,0.0136555955,ENSG00000007541 and ENSG00000100564 and ENSG00000135845 and ENSG00000165195,JHH_DIPG_1
1609,0.0,0.0007718524,ENSG00000111261,JHH_DIPG_1
1610,0.0,0.003025658,ENSG00000013375,JHH_DIPG_1
1611,0.0,0.00073822273,ENSG00000117143,JHH_DIPG_1
1612,0.0,3.551132e-05,ENSG00000197355,JHH_DIPG_1
1614,0.0,0.0003504097,ENSG00000096717,JHH_DIPG_1
1615,0.0,0.00034957987,ENSG00000124523,JHH_DIPG_1
1616,0.0,0.00049628876,ENSG00000124596,JHH_DIPG_1
1617,0.0,0.0003497272,ENSG00000133315,JHH_DIPG_1
1620,0.0,0.0003495532,ENSG00000157045,JHH_DIPG_1
1622,0.0,0.0006070371,ENSG00000187531,JHH_DIPG_1
1624,0.0,0.004771206,ENSG00000105835,JHH_DIPG_1
1627,0.0,0.0004232333,ENSG00000147813,JHH_DIPG_1
1634,0.0,0.0006518448,ENSG00000197601,JHH_DIPG_1
1635,0.0,0.00029192198,ENSG00000162813,JHH_DIPG_1
1636,0.0,0.0039141914,ENSG00000157593,JHH_DIPG_1
1642,0.0,0.03296013,ENSG00000241878,JHH_DIPG_1
1643,0.0,0.0002838712,ENSG00000110958,JHH_DIPG_1
1644,0.0,0.00027745633,ENSG00000148334,JHH_DIPG_1
1650,0.0,0.0013443135,ENSG00000051382,JHH_DIPG_1
1652,0.0,0.0006548748,ENSG00000171608,JHH_DIPG_1
1653,0.0,0.009334842,ENSG00000161217,JHH_DIPG_1
1654,0.0,0.059719976,ENSG00000105568 and ENSG00000113575,JHH_DIPG_1
1655,0.0,0.04910598,ENSG00000104695 and ENSG00000105568 and ENSG00000221914,JHH_DIPG_1
1656,0.0,0.00054838334,ENSG00000011485,JHH_DIPG_1
1658,0.0,0.14720652,ENSG00000060069,JHH_DIPG_1
1665,0.0,0.0016953076,ENSG00000115241,JHH_DIPG_1
1666,0.0,0.008871896,ENSG00000119414,JHH_DIPG_1
1669,0.0,0.13775817,ENSG00000122484,JHH_DIPG_1
1674,0.0,0.00054148416,ENSG00000144579,JHH_DIPG_1
1676,0.0,0.11073643,ENSG00000149923,JHH_DIPG_1
1677,0.0,0.13851345,ENSG00000160075,JHH_DIPG_1
1682,0.0,0.0018420105,ENSG00000170836,JHH_DIPG_1
1684,0.0,0.00075223873,ENSG00000175215,JHH_DIPG_1
1685,0.0,0.044256337,ENSG00000184203,JHH_DIPG_1
1687,0.0,0.00222528,ENSG00000143393,JHH_DIPG_1
1688,0.0,0.00032772048,ENSG00000155252,JHH_DIPG_1
1689,0.0,0.01404261,ENSG00000241973,JHH_DIPG_1
1695,0.0,0.04241302,ENSG00000163684,JHH_DIPG_1
1696,0.0,0.0013324978,ENSG00000244486,JHH_DIPG_1
1699,0.0,0.00051934965,ENSG00000143224,JHH_DIPG_1
1700,0.0,0.001610329,ENSG00000114491,JHH_DIPG_1
1703,0.0,0.0002133828,ENSG00000100092,JHH_DIPG_1
1707,0.0,0.0015201457,ENSG00000134333,JHH_DIPG_1
1711,0.0,0.00044805626,ENSG00000147224,JHH_DIPG_1
1712,0.0,0.0018989996,ENSG00000153574,JHH_DIPG_1
1713,0.0,0.004453656,ENSG00000123505,JHH_DIPG_1
1714,0.0,0.0075919214,ENSG00000144741,JHH_DIPG_1
1716,0.0,0.0063344124,ENSG00000168710,JHH_DIPG_1
1718,0.0,0.0008569252,ENSG00000136699,JHH_DIPG_1
1722,0.0,0.00047279516,ENSG00000104549,JHH_DIPG_1
1725,0.0,0.00024288523,ENSG00000139531,JHH_DIPG_1
1728,0.0,0.00061822124,ENSG00000117479,JHH_DIPG_1
1733,0.0,0.00020922413,ENSG00000100626,JHH_DIPG_1
1736,0.0,0.0017781139,ENSG00000102967,JHH_DIPG_1
1739,0.0,0.022788178,ENSG00000143252,JHH_DIPG_1
1741,0.0,0.0021248488,ENSG00000015532,JHH_DIPG_1
1742,0.0,0.000604993,ENSG00000102100,JHH_DIPG_1
1743,0.0,7.626296e-05,ENSG00000117308,JHH_DIPG_1
1745,0.0,0.0015621887,ENSG00000130958,JHH_DIPG_1
1747,0.0,0.0015621887,ENSG00000285269,JHH_DIPG_1
1750,0.0,3.7080044e-05,ENSG00000109814,JHH_DIPG_1
1751,0.0,0.00031792192,ENSG00000116704,JHH_DIPG_1
1768,0.0,0.24173239,ENSG00000030066 and ENSG00000069248 and ENSG00000075188 and ENSG00000110713 and ENSG00000111581 and ENSG00000120253 and ENSG00000125450,JHH_DIPG_1
1769,0.0,0.03505323,ENSG00000093000,JHH_DIPG_1
1770,0.0,0.0014323695,ENSG00000095319,JHH_DIPG_1
1771,0.0,0.23557627,ENSG00000102900,JHH_DIPG_1
1772,0.0,0.23809274,ENSG00000108559,JHH_DIPG_1
1773,0.0,0.2175107,ENSG00000113569,JHH_DIPG_1
1774,0.0,0.09770519,ENSG00000124789,JHH_DIPG_1
1775,0.0,0.23681392,ENSG00000126883,JHH_DIPG_1
1777,0.0,0.040937953,ENSG00000138750,JHH_DIPG_1
1778,0.0,0.033041738,ENSG00000139496,JHH_DIPG_1
1779,0.0,0.07858486,ENSG00000153201,JHH_DIPG_1
1780,0.0,0.096482344,ENSG00000155561,JHH_DIPG_1
1781,0.0,0.034667686,ENSG00000163002,JHH_DIPG_1
1782,0.0,0.073617436,ENSG00000213024,JHH_DIPG_1
1785,0.0,3.1860713e-05,ENSG00000170385,JHH_DIPG_1
1792,0.0,0.006004691,ENSG00000196950,JHH_DIPG_1
1795,0.0,0.011656026,ENSG00000047249,JHH_DIPG_1
1798,0.0,0.0006649652,ENSG00000179163,JHH_DIPG_1
1805,0.0,0.020586854,ENSG00000071553,JHH_DIPG_1
1806,0.0,0.0007942841,ENSG00000124006,JHH_DIPG_1
1807,0.0,0.00040659675,ENSG00000143933,JHH_DIPG_1
1809,0.0,0.0039422973,ENSG00000115884,JHH_DIPG_1
1812,0.0,0.04101415,ENSG00000105254,JHH_DIPG_1
1819,0.0,0.00059163675,ENSG00000099904,JHH_DIPG_1
1820,0.0,0.02371261,ENSG00000117410,JHH_DIPG_1
1822,0.0,0.10482007,ENSG00000102030,JHH_DIPG_1
1823,0.0,0.020611968,ENSG00000159720,JHH_DIPG_1
1824,0.0,7.640621e-05,ENSG00000138031,JHH_DIPG_1
1825,0.0,0.00016966666,ENSG00000102312,JHH_DIPG_1
1826,0.0,0.0011891667,ENSG00000185344,JHH_DIPG_1
1828,0.0,0.023414236,ENSG00000185883,JHH_DIPG_1
1832,0.0,7.63939e-05,ENSG00000159899,JHH_DIPG_1
1833,0.0,0.11797677,ENSG00000106636,JHH_DIPG_1
1837,0.0,0.0006900586,ENSG00000110583,JHH_DIPG_1
1840,0.0,0.11628344,ENSG00000121579,JHH_DIPG_1
1843,0.0,0.09710599,ENSG00000135372,JHH_DIPG_1
1846,0.0,0.00027488937,ENSG00000156599,JHH_DIPG_1
1852,0.0,0.029995885,ENSG00000173418,JHH_DIPG_1
1853,0.0,0.000577448,ENSG00000174165,JHH_DIPG_1
1857,0.0,0.0004802883,ENSG00000177108,JHH_DIPG_1
1858,0.0,0.0002769172,ENSG00000180776,JHH_DIPG_1
1862,0.0,0.00083702535,ENSG00000188818,JHH_DIPG_1
1863,0.0,0.0012406424,ENSG00000204160,JHH_DIPG_1
1,1.0,0.64155924,ENSG00000068366,JHH_DIPG_2J
2,1.0,0.73612785,ENSG00000123983,JHH_DIPG_2J
3,0.0,0.45955503,ENSG00000140284,JHH_DIPG_2J
9,0.0,0.45783466,ENSG00000130304,JHH_DIPG_2J
10,0.0,0.45797494,ENSG00000143554,JHH_DIPG_2J
13,1.0,0.9230692,ENSG00000099194,JHH_DIPG_2J
17,0.0,0.45764554,ENSG00000177465,JHH_DIPG_2J
18,0.0,0.4577357,ENSG00000184227,JHH_DIPG_2J
19,0.0,0.45778716,ENSG00000110090,JHH_DIPG_2J
24,1.0,0.6954653,ENSG00000099797,JHH_DIPG_2J
26,1.0,0.73014814,ENSG00000066322,JHH_DIPG_2J
27,0.0,0.46328843,ENSG00000118402,JHH_DIPG_2J
30,0.0,0.45792276,ENSG00000084754 and ENSG00000138029 and ENSG00000167315,JHH_DIPG_2J
34,1.0,0.74646765,ENSG00000177646,JHH_DIPG_2J
35,0.0,0.45792213,ENSG00000157184,JHH_DIPG_2J
37,1.0,0.6899941,ENSG00000161533,JHH_DIPG_2J
38,0.0,0.45792294,ENSG00000178537,JHH_DIPG_2J
39,0.0,0.45792276,ENSG00000197119,JHH_DIPG_2J
41,0.0,0.45837444,ENSG00000197375,JHH_DIPG_2J
43,1.0,0.66754955,ENSG00000067840,JHH_DIPG_2J
44,1.0,0.540572,ENSG00000101986,JHH_DIPG_2J
45,1.0,0.6611025,ENSG00000130821,JHH_DIPG_2J
50,1.0,0.8513961,ENSG00000185825,JHH_DIPG_2J
53,1.0,0.52977467,ENSG00000084754 and ENSG00000113790 and ENSG00000127884,JHH_DIPG_2J
54,1.0,0.5325584,ENSG00000084754 and ENSG00000113790 and ENSG00000167969 and ENSG00000198721,JHH_DIPG_2J
58,0.0,0.4595424,ENSG00000084207,JHH_DIPG_2J
61,0.0,0.45998508,ENSG00000134202,JHH_DIPG_2J
64,0.0,0.47348943,ENSG00000168765,JHH_DIPG_2J
67,0.0,0.473532,ENSG00000213366,JHH_DIPG_2J
69,1.0,0.5325584,ENSG00000060971 and ENSG00000113790 and ENSG00000133835,JHH_DIPG_2J
70,1.0,0.9752296,ENSG00000072506 and ENSG00000084754 and ENSG00000138796,JHH_DIPG_2J
72,1.0,0.85012186,ENSG00000169710,JHH_DIPG_2J
73,0.0,0.4584121,ENSG00000167969,JHH_DIPG_2J
81,1.0,0.9349698,ENSG00000149084,JHH_DIPG_2J
82,1.0,0.92507213,ENSG00000146066,JHH_DIPG_2J
85,0.0,0.46485507,ENSG00000206527,JHH_DIPG_2J
89,0.0,0.4576892,ENSG00000134824,JHH_DIPG_2J
92,1.0,0.70918643,ENSG00000089597,JHH_DIPG_2J
95,1.0,0.70918643,ENSG00000198162,JHH_DIPG_2J
96,1.0,0.70918643,ENSG00000115275,JHH_DIPG_2J
97,1.0,0.98360205,ENSG00000118705 and ENSG00000129562 and ENSG00000134910 and ENSG00000163902 and ENSG00000244038,JHH_DIPG_2J
102,1.0,0.82449675,ENSG00000131446,JHH_DIPG_2J
103,0.0,0.45785627,ENSG00000139133,JHH_DIPG_2J
104,1.0,0.98415816,ENSG00000104723 and ENSG00000118705 and ENSG00000129562 and ENSG00000163527 and ENSG00000163902 and ENSG00000244038,JHH_DIPG_2J
106,0.0,0.4582817,ENSG00000141526,JHH_DIPG_2J
107,1.0,0.69498974,ENSG00000155380,JHH_DIPG_2J
108,0.0,0.45837107,ENSG00000168679,JHH_DIPG_2J
110,0.0,0.45785892,ENSG00000164039,JHH_DIPG_2J
111,1.0,0.9148992,ENSG00000127125,JHH_DIPG_2J
112,1.0,0.8770498,ENSG00000138621,JHH_DIPG_2J
117,1.0,0.95596313,ENSG00000163344,JHH_DIPG_2J
118,1.0,0.957534,ENSG00000167508,JHH_DIPG_2J
119,1.0,0.9792043,ENSG00000110921,JHH_DIPG_2J
121,0.0,0.46000767,ENSG00000124370,JHH_DIPG_2J
122,1.0,0.9792063,ENSG00000113161,JHH_DIPG_2J
123,0.0,0.4576764,ENSG00000124767,JHH_DIPG_2J
127,1.0,0.9431817,ENSG00000072506,JHH_DIPG_2J
129,1.0,0.80457294,ENSG00000100294,JHH_DIPG_2J
131,1.0,0.80254126,ENSG00000151093,JHH_DIPG_2J
132,1.0,0.9310301,ENSG00000149313,JHH_DIPG_2J
134,1.0,0.7790058,ENSG00000116237,JHH_DIPG_2J
135,0.0,0.4571996,ENSG00000138814 and ENSG00000221823,JHH_DIPG_2J
136,1.0,0.73047817,ENSG00000106799 and ENSG00000163513,JHH_DIPG_2J
137,1.0,0.6242148,ENSG00000104365 and ENSG00000213341,JHH_DIPG_2J
138,0.0,0.45733127,ENSG00000070770 and ENSG00000101266,JHH_DIPG_2J
139,0.0,0.4577258,ENSG00000132964 and ENSG00000155111,JHH_DIPG_2J
140,1.0,0.7469717,ENSG00000132155 and ENSG00000157764,JHH_DIPG_2J
154,0.0,0.4641949,ENSG00000034152,JHH_DIPG_2J
156,1.0,0.655814,ENSG00000038382,JHH_DIPG_2J
160,1.0,0.96381766,ENSG00000058729,JHH_DIPG_2J
162,1.0,0.9315984,ENSG00000060237,JHH_DIPG_2J
164,1.0,0.78004134,ENSG00000065243,JHH_DIPG_2J
167,0.0,0.48300657,ENSG00000065883,JHH_DIPG_2J
169,0.0,0.4584432,ENSG00000067900,JHH_DIPG_2J
171,0.0,0.45717773,ENSG00000069956,JHH_DIPG_2J
176,0.0,0.4594655,ENSG00000072062,JHH_DIPG_2J
179,1.0,0.78362054,ENSG00000072518,JHH_DIPG_2J
184,0.0,0.48348668,ENSG00000076984,JHH_DIPG_2J
192,1.0,0.6820653,ENSG00000086015,JHH_DIPG_2J
195,1.0,0.97002023,ENSG00000087586,JHH_DIPG_2J
196,0.0,0.4598355,ENSG00000089022,JHH_DIPG_2J
199,0.0,0.45737046,ENSG00000096063,JHH_DIPG_2J
200,1.0,0.96759284,ENSG00000097046,JHH_DIPG_2J
203,1.0,0.6919049,ENSG00000100030,JHH_DIPG_2J
205,1.0,0.9242648,ENSG00000100749,JHH_DIPG_2J
208,0.0,0.4573988,ENSG00000101266,JHH_DIPG_2J
217,1.0,0.8020936,ENSG00000104375,JHH_DIPG_2J
221,0.0,0.4580929,ENSG00000105221,JHH_DIPG_2J
223,0.0,0.4576343,ENSG00000105613,JHH_DIPG_2J
224,1.0,0.9139113,ENSG00000105810,JHH_DIPG_2J
229,1.0,0.73436534,ENSG00000107779,JHH_DIPG_2J
231,1.0,0.6866005,ENSG00000108443,JHH_DIPG_2J
232,1.0,0.82944036,ENSG00000108946,JHH_DIPG_2J
236,0.0,0.4586905,ENSG00000110931,JHH_DIPG_2J
237,1.0,0.58434695,ENSG00000112062,JHH_DIPG_2J
239,1.0,0.93266153,ENSG00000112739,JHH_DIPG_2J
240,1.0,0.93818724,ENSG00000112742,JHH_DIPG_2J
242,1.0,0.9280913,ENSG00000113712,JHH_DIPG_2J
243,0.0,0.45728365,ENSG00000114302,JHH_DIPG_2J
258,0.0,0.45714703,ENSG00000117676,JHH_DIPG_2J
259,1.0,0.81106204,ENSG00000118046,JHH_DIPG_2J
260,0.0,0.4573996,ENSG00000118515,JHH_DIPG_2J
263,1.0,0.9625836,ENSG00000120539,JHH_DIPG_2J
264,0.0,0.4583018,ENSG00000121989,JHH_DIPG_2J
265,1.0,0.91922545,ENSG00000122966,JHH_DIPG_2J
267,1.0,0.9251435,ENSG00000123374,JHH_DIPG_2J
268,1.0,0.95404285,ENSG00000124784,JHH_DIPG_2J
269,1.0,0.92885745,ENSG00000125651,JHH_DIPG_2J
270,0.0,0.4575181,ENSG00000125834,JHH_DIPG_2J
271,0.0,0.4577867,ENSG00000126562,JHH_DIPG_2J
273,0.0,0.45736384,ENSG00000126934,JHH_DIPG_2J
275,1.0,0.9403443,ENSG00000127564,JHH_DIPG_2J
276,1.0,0.6404781,ENSG00000128829,JHH_DIPG_2J
277,0.0,0.49484906,ENSG00000130175,JHH_DIPG_2J
279,0.0,0.45785937,ENSG00000130669,JHH_DIPG_2J
283,0.0,0.45735258,ENSG00000132356,JHH_DIPG_2J
287,1.0,0.9725477,ENSG00000134058,JHH_DIPG_2J
290,0.0,0.45755988,ENSG00000134318,JHH_DIPG_2J
293,0.0,0.45750627,ENSG00000135250,JHH_DIPG_2J
294,1.0,0.71380234,ENSG00000135341,JHH_DIPG_2J
295,1.0,0.8388618,ENSG00000135446,JHH_DIPG_2J
296,1.0,0.568316,ENSG00000135503,JHH_DIPG_2J
299,1.0,0.97167945,ENSG00000136807,JHH_DIPG_2J
300,0.0,0.45717883,ENSG00000137193,JHH_DIPG_2J
302,0.0,0.47876936,ENSG00000137601,JHH_DIPG_2J
309,1.0,0.65137976,ENSG00000139908,JHH_DIPG_2J
311,1.0,0.942531,ENSG00000140992,JHH_DIPG_2J
313,0.0,0.4573255,ENSG00000141551,JHH_DIPG_2J
316,0.0,0.45727712,ENSG00000142208,JHH_DIPG_2J
317,1.0,0.9394001,ENSG00000142731,JHH_DIPG_2J
325,1.0,0.92987245,ENSG00000146872,JHH_DIPG_2J
327,1.0,0.93349516,ENSG00000147133,JHH_DIPG_2J
328,0.0,0.45727283,ENSG00000148660,JHH_DIPG_2J
329,0.0,0.45770177,ENSG00000149269,JHH_DIPG_2J
330,0.0,0.45871547,ENSG00000149311,JHH_DIPG_2J
331,1.0,0.9835354,ENSG00000149554,JHH_DIPG_2J
344,1.0,0.9497254,ENSG00000156970,JHH_DIPG_2J
345,1.0,0.9517274,ENSG00000157106,JHH_DIPG_2J
346,1.0,0.55520403,ENSG00000157540,JHH_DIPG_2J
353,0.0,0.4572518,ENSG00000160584,JHH_DIPG_2J
355,0.0,0.45795375,ENSG00000162302,JHH_DIPG_2J
358,1.0,0.5561874,ENSG00000163349,JHH_DIPG_2J
361,0.0,0.45714352,ENSG00000163558,JHH_DIPG_2J
368,0.0,0.45724645,ENSG00000165304,JHH_DIPG_2J
370,1.0,0.8247283,ENSG00000166333,JHH_DIPG_2J
371,1.0,0.9694662,ENSG00000166483,JHH_DIPG_2J
374,1.0,0.9833301,ENSG00000166851,JHH_DIPG_2J
375,1.0,0.914616,ENSG00000167258,JHH_DIPG_2J
378,0.0,0.4577887,ENSG00000168067,JHH_DIPG_2J
380,0.0,0.45729306,ENSG00000169032,JHH_DIPG_2J
383,1.0,0.9334701,ENSG00000169679,JHH_DIPG_2J
385,0.0,0.45792404,ENSG00000170145,JHH_DIPG_2J
386,1.0,0.98189455,ENSG00000170312,JHH_DIPG_2J
389,0.0,0.4576161,ENSG00000171219,JHH_DIPG_2J
390,0.0,0.4578122,ENSG00000172071,JHH_DIPG_2J
391,1.0,0.93852556,ENSG00000172315,JHH_DIPG_2J
392,0.0,0.45765507,ENSG00000172939,JHH_DIPG_2J
393,1.0,0.7258689,ENSG00000173327,JHH_DIPG_2J
396,1.0,0.9598683,ENSG00000175054,JHH_DIPG_2J
398,1.0,0.88956106,ENSG00000176444,JHH_DIPG_2J
401,0.0,0.45776692,ENSG00000178093,JHH_DIPG_2J
403,1.0,0.92343134,ENSG00000178950,JHH_DIPG_2J
404,1.0,0.98271596,ENSG00000178999,JHH_DIPG_2J
406,1.0,0.66949046,ENSG00000180370,JHH_DIPG_2J
408,0.0,0.45872933,ENSG00000181085,JHH_DIPG_2J
409,1.0,0.50748646,ENSG00000181409,JHH_DIPG_2J
417,0.0,0.4572826,ENSG00000185324,JHH_DIPG_2J
419,0.0,0.45713517,ENSG00000186716,JHH_DIPG_2J
422,0.0,0.45768005,ENSG00000188322,JHH_DIPG_2J
424,1.0,0.92304206,ENSG00000196455,JHH_DIPG_2J
429,0.0,0.45747828,ENSG00000198586,JHH_DIPG_2J
430,0.0,0.4573557,ENSG00000198648,JHH_DIPG_2J
433,0.0,0.4583968,ENSG00000204217,JHH_DIPG_2J
435,1.0,0.9524614,ENSG00000204435,JHH_DIPG_2J
444,1.0,0.81512547,ENSG00000141736 and ENSG00000146648,JHH_DIPG_2J
445,0.0,0.47404882,ENSG00000126934 and ENSG00000169032,JHH_DIPG_2J
450,1.0,0.58543277,ENSG00000065361,JHH_DIPG_2J
451,1.0,0.50086623,ENSG00000066468,JHH_DIPG_2J
453,1.0,0.8568511,ENSG00000077782,JHH_DIPG_2J
455,1.0,0.8192354,ENSG00000092445,JHH_DIPG_2J
456,0.0,0.48284283,ENSG00000096968,JHH_DIPG_2J
457,0.0,0.48806208,ENSG00000097007,JHH_DIPG_2J
