"from"	"to"	"Metabolite"
"848"	"ENSG00000086159"	"ENSG00000123983"	"m1040"
"849"	"ENSG00000086159"	"ENSG00000130377"	"m1040"
"850"	"ENSG00000086159"	"ENSG00000140284"	"m1040"
"851"	"ENSG00000086159"	"ENSG00000151726"	"m1040"
"852"	"ENSG00000086159"	"ENSG00000164398"	"m1040"
"853"	"ENSG00000086159"	"ENSG00000197142"	"m1040"
"854"	"ENSG00000086159"	"ENSG00000239642"	"m1040"
"855"	"ENSG00000086159"	"ENSG00000054179"	"m1040"
"858"	"ENSG00000086159"	"ENSG00000171302"	"m1040"
"859"	"ENSG00000086159"	"ENSG00000187097"	"m1040"
"861"	"ENSG00000086159"	"ENSG00000197217"	"m1040"
"862"	"ENSG00000086159"	"ENSG00000197586"	"m1040"
"863"	"ENSG00000086159"	"ENSG00000101911"	"m1040"
"864"	"ENSG00000086159"	"ENSG00000147224"	"m1040"
"865"	"ENSG00000086159"	"ENSG00000229937"	"m1040"
"875"	"ENSG00000107798"	"ENSG00000057252"	"m1044"
"876"	"ENSG00000107798"	"ENSG00000167780"	"m1044"
"878"	"ENSG00000134538"	"ENSG00000057252"	"m1044"
"879"	"ENSG00000134538"	"ENSG00000167780"	"m1044"
"884"	"ENSG00000007350"	"ENSG00000057252"	"m1044"
"885"	"ENSG00000007350"	"ENSG00000167780"	"m1044"
"887"	"ENSG00000156510"	"ENSG00000057252"	"m1044"
"888"	"ENSG00000156510"	"ENSG00000167780"	"m1044"
"890"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000134538"	"m1045"
"891"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000057252"	"m1045"
"892"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000167780"	"m1045"
"893"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000012660"	"m1045"
"894"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000066322"	"m1045"
"895"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000118402"	"m1045"
"896"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000119915"	"m1045"
"897"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000164181"	"m1045"
"898"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000170522"	"m1045"
"899"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000197977"	"m1045"
"907"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000087076"	"m1045"
"908"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000099377"	"m1045"
"909"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000100867"	"m1045"
"910"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000109854"	"m1045"
"911"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000121039"	"m1045"
"912"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000138400"	"m1045"
"913"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000139988"	"m1045"
"914"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000145439"	"m1045"
"915"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000159692"	"m1045"
"916"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000160439"	"m1045"
