"from"	"to"	"Metabolite"
"746"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000176387"	"m1046"
"747"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000183921"	"m1046"
"748"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000184860"	"m1046"
"749"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000186153"	"m1046"
"750"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000187134"	"m1046"
"751"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000197894"	"m1046"
"752"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000198074"	"m1046"
"753"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000198189"	"m1046"
"754"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000198610"	"m1046"
"755"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000204228"	"m1046"
"756"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000227471"	"m1046"
"757"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000240857"	"m1046"
"758"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000012660"	"m1046"
"759"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000066322"	"m1046"
"760"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000118402"	"m1046"
"761"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000119915"	"m1046"
"762"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000164181"	"m1046"
"763"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000170522"	"m1046"
"764"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000197977"	"m1046"
"765"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000134538"	"m1046"
"773"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000057252"	"m1046"
"774"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000167780"	"m1046"
"784"	"ENSG00000107798"	"ENSG00000025423"	"m1047"
"785"	"ENSG00000107798"	"ENSG00000086696"	"m1047"
"786"	"ENSG00000107798"	"ENSG00000108786"	"m1047"
"787"	"ENSG00000107798"	"ENSG00000132196"	"m1047"
"788"	"ENSG00000107798"	"ENSG00000149084"	"m1047"
"789"	"ENSG00000107798"	"ENSG00000198189"	"m1047"
"790"	"ENSG00000107798"	"ENSG00000204228"	"m1047"
"792"	"ENSG00000117143"	"ENSG00000025423"	"m1047"
"793"	"ENSG00000117143"	"ENSG00000086696"	"m1047"
"794"	"ENSG00000117143"	"ENSG00000108786"	"m1047"
