"from"	"to"	"Metabolite"
"1234"	"ENSG00000103064"	"ENSG00000068366"	"m1281"
"1235"	"ENSG00000103064"	"ENSG00000103740"	"m1281"
"1236"	"ENSG00000103064"	"ENSG00000123983"	"m1281"
"1237"	"ENSG00000103064"	"ENSG00000130377"	"m1281"
"1238"	"ENSG00000103064"	"ENSG00000140284"	"m1281"
"1239"	"ENSG00000103064"	"ENSG00000151726"	"m1281"
"1240"	"ENSG00000103064"	"ENSG00000164398"	"m1281"
"1241"	"ENSG00000103064"	"ENSG00000197142"	"m1281"
"1242"	"ENSG00000103064"	"ENSG00000239642"	"m1281"
"1243"	"ENSG00000132958"	"ENSG00000068366"	"m1281"
"1244"	"ENSG00000132958"	"ENSG00000103740"	"m1281"
"1245"	"ENSG00000132958"	"ENSG00000123983"	"m1281"
"1246"	"ENSG00000132958"	"ENSG00000130377"	"m1281"
"1247"	"ENSG00000132958"	"ENSG00000140284"	"m1281"
"1248"	"ENSG00000132958"	"ENSG00000151726"	"m1281"
"1249"	"ENSG00000132958"	"ENSG00000164398"	"m1281"
"1250"	"ENSG00000132958"	"ENSG00000197142"	"m1281"
"1251"	"ENSG00000132958"	"ENSG00000239642"	"m1281"
"1264"	"ENSG00000117054"	"ENSG00000072506 and ENSG00000084754 and ENSG00000138796"	"m1289"
"1385"	"ENSG00000103257"	"ENSG00000103257"	"m1292"
"1386"	"ENSG00000110195"	"ENSG00000103257"	"m1294"
"1387"	"ENSG00000110195"	"ENSG00000006534"	"m1294"
"1388"	"ENSG00000110195"	"ENSG00000108602"	"m1294"
"1389"	"ENSG00000110195"	"ENSG00000132746"	"m1294"
"1390"	"ENSG00000110195"	"ENSG00000184254"	"m1294"
"1391"	"ENSG00000072506 and ENSG00000084754 and ENSG00000138796"	"ENSG00000084754 and ENSG00000113790 and ENSG00000127884"	"m1295"
"1392"	"ENSG00000084754 and ENSG00000113790 and ENSG00000127884"	"ENSG00000117054"	"m1296"
"1393"	"ENSG00000084754 and ENSG00000113790 and ENSG00000127884"	"ENSG00000177646"	"m1296"
"1394"	"ENSG00000137106"	"ENSG00000103257"	"m1298"
"1395"	"ENSG00000137106"	"ENSG00000188687"	"m1298"
"1397"	"ENSG00000085662"	"ENSG00000104524"	"m1299"
"1398"	"ENSG00000085662"	"ENSG00000143811"	"m1299"
"1399"	"ENSG00000085662"	"ENSG00000183010"	"m1299"
"1400"	"ENSG00000085662"	"ENSG00000243709"	"m1299"
"1401"	"ENSG00000070731"	"ENSG00000012779"	"m130"
"1403"	"ENSG00000006534"	"ENSG00000084754 and ENSG00000113790 and ENSG00000127884"	"m1301"
"1406"	"ENSG00000103064"	"ENSG00000084453"	"m1313"
"1407"	"ENSG00000103064"	"ENSG00000101187"	"m1313"
"1408"	"ENSG00000103064"	"ENSG00000111700"	"m1313"
"1409"	"ENSG00000103064"	"ENSG00000134538"	"m1313"
"1410"	"ENSG00000103064"	"ENSG00000139155"	"m1313"
"1416"	"ENSG00000072506 and ENSG00000084754 and ENSG00000138796"	"ENSG00000072778"	"m1318"
"1417"	"ENSG00000072506 and ENSG00000084754 and ENSG00000138796"	"ENSG00000115361"	"m1318"
"1418"	"ENSG00000072506 and ENSG00000084754 and ENSG00000138796"	"ENSG00000117054"	"m1318"
"1419"	"ENSG00000072506 and ENSG00000084754 and ENSG00000138796"	"ENSG00000177646"	"m1318"
