"from"	"to"	"Metabolite"
"19847"	"ENSG00000171903"	"ENSG00000112874"	"m2388"
"19848"	"ENSG00000171903"	"ENSG00000154269"	"m2388"
"19849"	"ENSG00000171903"	"ENSG00000197594"	"m2388"
"19851"	"ENSG00000171903"	"ENSG00000171954"	"m2388"
"19852"	"ENSG00000171903"	"ENSG00000186115"	"m2388"
"19854"	"ENSG00000171903"	"ENSG00000186529"	"m2388"
"19861"	"ENSG00000068366"	"ENSG00000103257 and ENSG00000168003"	"m2393"
"19862"	"ENSG00000172331"	"ENSG00000130876 and ENSG00000168003"	"m2393"
"19863"	"ENSG00000172331"	"ENSG00000103257 and ENSG00000168003"	"m2393"
"19864"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000130957"	"m2394"
"19865"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000165140"	"m2394"
"19866"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000103257"	"m2394"
"19868"	"ENSG00000103257"	"ENSG00000067057"	"m2395"
"19869"	"ENSG00000103257"	"ENSG00000141959"	"m2395"
"19870"	"ENSG00000103257"	"ENSG00000152556"	"m2395"
"19875"	"ENSG00000095321"	"ENSG00000157184"	"m240"
"19886"	"ENSG00000147454"	"ENSG00000149742"	"m241"
"19887"	"ENSG00000147454"	"ENSG00000175003"	"m241"
"19888"	"ENSG00000147454"	"ENSG00000178537"	"m241"
"19889"	"ENSG00000147454"	"ENSG00000197119"	"m241"
"19890"	"ENSG00000147454"	"ENSG00000197208"	"m241"
"19900"	"ENSG00000087008"	"ENSG00000060971 and ENSG00000167306"	"m2411"
"19901"	"ENSG00000067829"	"ENSG00000172331"	"m2412"
"19903"	"ENSG00000136877"	"ENSG00000084754 and ENSG00000113790 and ENSG00000167969 and ENSG00000198721"	"m2414"
"19905"	"ENSG00000060971 and ENSG00000167306"	"ENSG00000084754 and ENSG00000113790 and ENSG00000167969 and ENSG00000198721"	"m2414"
"19906"	"ENSG00000073756"	"ENSG00000068366"	"m2419"
"19907"	"ENSG00000073756"	"ENSG00000103740"	"m2419"
"19908"	"ENSG00000073756"	"ENSG00000123983"	"m2419"
"19909"	"ENSG00000073756"	"ENSG00000130377"	"m2419"
"19911"	"ENSG00000073756"	"ENSG00000151726"	"m2419"
"19912"	"ENSG00000073756"	"ENSG00000164398"	"m2419"
"19913"	"ENSG00000073756"	"ENSG00000197142"	"m2419"
"19914"	"ENSG00000073756"	"ENSG00000239642"	"m2419"
"19916"	"ENSG00000110090"	"ENSG00000157184"	"m242"
"19919"	"ENSG00000002726"	"ENSG00000104812"	"m2421"
"19920"	"ENSG00000002726"	"ENSG00000111713"	"m2421"
"19921"	"ENSG00000002726"	"ENSG00000119938"	"m2421"
"19922"	"ENSG00000002726"	"ENSG00000173281"	"m2421"
"19933"	"ENSG00000084453 and ENSG00000111700"	"ENSG00000099797"	"m2427"
"19934"	"ENSG00000084453 and ENSG00000111700"	"ENSG00000205678"	"m2427"
"19968"	"ENSG00000123643"	"ENSG00000084754 and ENSG00000113790 and ENSG00000167969 and ENSG00000198721"	"m2432"
"19976"	"ENSG00000123643"	"ENSG00000084754 and ENSG00000113790 and ENSG00000127884"	"m2434"
"19980"	"ENSG00000097021"	"ENSG00000117594"	"m2437"
"19982"	"ENSG00000084453 and ENSG00000111700"	"ENSG00000134216"	"m2441"
"19983"	"ENSG00000100156"	"ENSG00000112499"	"m2443"
"19984"	"ENSG00000100156"	"ENSG00000146477"	"m2443"
"19985"	"ENSG00000100156"	"ENSG00000175003"	"m2443"
"19986"	"ENSG00000100156"	"ENSG00000019186"	"m2443"
"19988"	"ENSG00000123643"	"ENSG00000196139"	"m2444"
"19997"	"ENSG00000111716"	"ENSG00000006534"	"m2449"
"19998"	"ENSG00000111716"	"ENSG00000108602"	"m2449"
"19999"	"ENSG00000111716"	"ENSG00000132746"	"m2449"
"20000"	"ENSG00000111716"	"ENSG00000184254"	"m2449"
"20001"	"ENSG00000111716"	"ENSG00000049860"	"m2449"
"20002"	"ENSG00000111716"	"ENSG00000169660"	"m2449"
"20003"	"ENSG00000111716"	"ENSG00000213614"	"m2449"
"20005"	"ENSG00000119711"	"ENSG00000006534"	"m2449"
"20006"	"ENSG00000119711"	"ENSG00000108602"	"m2449"
"20007"	"ENSG00000119711"	"ENSG00000132746"	"m2449"
"20008"	"ENSG00000119711"	"ENSG00000184254"	"m2449"
"20009"	"ENSG00000119711"	"ENSG00000049860"	"m2449"
"20010"	"ENSG00000119711"	"ENSG00000169660"	"m2449"
"20011"	"ENSG00000119711"	"ENSG00000213614"	"m2449"
"20015"	"ENSG00000076555"	"ENSG00000171903"	"m2452"
"20016"	"ENSG00000076555"	"ENSG00000171954"	"m2452"
"20017"	"ENSG00000076555"	"ENSG00000186115"	"m2452"
"20018"	"ENSG00000076555"	"ENSG00000186526"	"m2452"
"20019"	"ENSG00000076555"	"ENSG00000186529"	"m2452"
"20021"	"ENSG00000060971"	"ENSG00000077463"	"m2455"
"20022"	"ENSG00000060971"	"ENSG00000111339"	"m2455"
"20023"	"ENSG00000060971"	"ENSG00000129744"	"m2455"
"20024"	"ENSG00000060971"	"ENSG00000156219"	"m2455"
"20025"	"ENSG00000060971"	"ENSG00000167311"	"m2455"
"20026"	"ENSG00000060971"	"ENSG00000117592"	"m2455"
"20027"	"ENSG00000060971"	"ENSG00000121053"	"m2455"
"20028"	"ENSG00000060971"	"ENSG00000130508"	"m2455"
"20029"	"ENSG00000060971"	"ENSG00000147485"	"m2455"
"20030"	"ENSG00000060971"	"ENSG00000167419"	"m2455"
"20033"	"ENSG00000095321"	"ENSG00000149742"	"m246"
"20034"	"ENSG00000095321"	"ENSG00000175003"	"m246"
"20035"	"ENSG00000095321"	"ENSG00000178537"	"m246"
"20036"	"ENSG00000095321"	"ENSG00000197119"	"m246"
"20037"	"ENSG00000095321"	"ENSG00000197208"	"m246"
"20040"	"ENSG00000083807"	"ENSG00000147576"	"m2460"
"20041"	"ENSG00000083807"	"ENSG00000172955"	"m2460"
"20042"	"ENSG00000083807"	"ENSG00000187758"	"m2460"
"20043"	"ENSG00000083807"	"ENSG00000196344"	"m2460"
"20044"	"ENSG00000083807"	"ENSG00000196616"	"m2460"
"20045"	"ENSG00000083807"	"ENSG00000197894"	"m2460"
"20046"	"ENSG00000083807"	"ENSG00000198099"	"m2460"
"20047"	"ENSG00000083807"	"ENSG00000248144"	"m2460"
"20054"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000015520 and ENSG00000073060"	"m2471"
"20055"	"ENSG00000095596"	"ENSG00000100075"	"m2472"
"20058"	"ENSG00000100075"	"ENSG00000109193"	"m2473"
"20061"	"ENSG00000036565"	"ENSG00000060971"	"m2475"
"20062"	"ENSG00000036565"	"ENSG00000072506"	"m2475"
"20063"	"ENSG00000036565"	"ENSG00000084754"	"m2475"
"20064"	"ENSG00000036565"	"ENSG00000087008"	"m2475"
"20065"	"ENSG00000036565"	"ENSG00000097021"	"m2475"
"20066"	"ENSG00000036565"	"ENSG00000101473"	"m2475"
"20067"	"ENSG00000036565"	"ENSG00000119673"	"m2475"
"20068"	"ENSG00000036565"	"ENSG00000127884"	"m2475"
"20069"	"ENSG00000036565"	"ENSG00000130304"	"m2475"
"20070"	"ENSG00000036565"	"ENSG00000133835"	"m2475"
"20071"	"ENSG00000036565"	"ENSG00000136881"	"m2475"
"20072"	"ENSG00000036565"	"ENSG00000138029"	"m2475"
"20073"	"ENSG00000036565"	"ENSG00000138796"	"m2475"
"20075"	"ENSG00000036565"	"ENSG00000143554"	"m2475"
"20076"	"ENSG00000036565"	"ENSG00000157426"	"m2475"
"20077"	"ENSG00000036565"	"ENSG00000161533"	"m2475"
"20078"	"ENSG00000036565"	"ENSG00000167107"	"m2475"
"20079"	"ENSG00000036565"	"ENSG00000167114"	"m2475"
"20080"	"ENSG00000036565"	"ENSG00000167315"	"m2475"
"20081"	"ENSG00000036565"	"ENSG00000176715"	"m2475"
"20082"	"ENSG00000036565"	"ENSG00000177465"	"m2475"
"20083"	"ENSG00000036565"	"ENSG00000184227"	"m2475"
"20084"	"ENSG00000036565"	"ENSG00000242110"	"m2475"
"20085"	"ENSG00000036565"	"ENSG00000117448"	"m2475"
"20086"	"ENSG00000117448"	"ENSG00000110090"	"m2477"
"20087"	"ENSG00000117448"	"ENSG00000169169"	"m2477"
"20088"	"ENSG00000117448"	"ENSG00000205560"	"m2477"
"20097"	"ENSG00000083123"	"ENSG00000171298"	"m2490"
"20098"	"ENSG00000011052"	"ENSG00000103257"	"m2494"
"20101"	"ENSG00000052802"	"ENSG00000137491"	"m2514"
"20102"	"ENSG00000099797"	"ENSG00000137491"	"m2514"
"20105"	"ENSG00000084754 and ENSG00000113790 and ENSG00000167969 and ENSG00000198721"	"ENSG00000112077"	"m2537"
"20108"	"ENSG00000112077"	"ENSG00000057252"	"m2538"
"20109"	"ENSG00000112077"	"ENSG00000167780"	"m2538"
"20111"	"ENSG00000112077"	"ENSG00000137563"	"m2538"
"20118"	"ENSG00000057252"	"ENSG00000108784"	"m2539"
"20122"	"ENSG00000057252"	"ENSG00000197375"	"m2539"
"20123"	"ENSG00000057252"	"ENSG00000116704"	"m2539"
"20124"	"ENSG00000174640"	"ENSG00000112499"	"m254"
"20125"	"ENSG00000174640"	"ENSG00000146477"	"m254"
"20127"	"ENSG00000174640"	"ENSG00000175003"	"m254"
"20128"	"ENSG00000174640"	"ENSG00000103546"	"m254"
"20129"	"ENSG00000174640"	"ENSG00000142319"	"m254"
"20131"	"ENSG00000116704"	"ENSG00000095321"	"m2540"
"20132"	"ENSG00000087008"	"ENSG00000171903"	"m2544"
"20133"	"ENSG00000087008"	"ENSG00000171954"	"m2544"
"20134"	"ENSG00000087008"	"ENSG00000186115"	"m2544"
"20135"	"ENSG00000087008"	"ENSG00000186526"	"m2544"
"20136"	"ENSG00000087008"	"ENSG00000186529"	"m2544"
"20137"	"ENSG00000087008"	"ENSG00000084754 and ENSG00000138029 and ENSG00000167315"	"m2544"
"20149"	"ENSG00000147383"	"ENSG00000099194"	"m255"
"20150"	"ENSG00000147383"	"ENSG00000145284"	"m255"
"20156"	"ENSG00000084754 and ENSG00000138029 and ENSG00000167315"	"ENSG00000171903"	"m2553"
"20157"	"ENSG00000084754 and ENSG00000138029 and ENSG00000167315"	"ENSG00000171954"	"m2553"
"20158"	"ENSG00000084754 and ENSG00000138029 and ENSG00000167315"	"ENSG00000186115"	"m2553"
"20159"	"ENSG00000084754 and ENSG00000138029 and ENSG00000167315"	"ENSG00000186526"	"m2553"
"20160"	"ENSG00000084754 and ENSG00000138029 and ENSG00000167315"	"ENSG00000186529"	"m2553"
"20200"	"ENSG00000087111 and ENSG00000101464 and ENSG00000124155 and ENSG00000142892 and ENSG00000197858"	"ENSG00000134575"	"m2571"
"20204"	"ENSG00000019186"	"ENSG00000052802"	"m2575"
"20205"	"ENSG00000019186"	"ENSG00000170271"	"m2575"
"20206"	"ENSG00000019186"	"ENSG00000164904"	"m2575"
"20207"	"ENSG00000019186"	"ENSG00000112499"	"m2575"
"20208"	"ENSG00000019186"	"ENSG00000146477"	"m2575"
"20209"	"ENSG00000019186"	"ENSG00000174640"	"m2575"
"20210"	"ENSG00000019186"	"ENSG00000175003"	"m2575"
"20211"	"ENSG00000019186"	"ENSG00000176463"	"m2575"
"20216"	"ENSG00000072778"	"ENSG00000108839"	"m2579"
"20217"	"ENSG00000072778"	"ENSG00000171903"	"m2579"
"20218"	"ENSG00000072778"	"ENSG00000171954"	"m2579"
"20219"	"ENSG00000072778"	"ENSG00000186115"	"m2579"
"20220"	"ENSG00000072778"	"ENSG00000186526"	"m2579"
"20221"	"ENSG00000072778"	"ENSG00000186529"	"m2579"
"20231"	"ENSG00000108839"	"ENSG00000072778"	"m2582"
"20232"	"ENSG00000108839"	"ENSG00000115361"	"m2582"
"20233"	"ENSG00000108839"	"ENSG00000117054"	"m2582"
"20234"	"ENSG00000108839"	"ENSG00000177646"	"m2582"
"20423"	"ENSG00000084754 and ENSG00000113790 and ENSG00000127884"	"ENSG00000057252"	"m2600"
"20424"	"ENSG00000084754 and ENSG00000113790 and ENSG00000127884"	"ENSG00000167780"	"m2600"
"20430"	"ENSG00000068366"	"ENSG00000171903"	"m2605"
"20431"	"ENSG00000068366"	"ENSG00000171954"	"m2605"
"20432"	"ENSG00000068366"	"ENSG00000186115"	"m2605"
"20433"	"ENSG00000068366"	"ENSG00000186526"	"m2605"
"20434"	"ENSG00000068366"	"ENSG00000186529"	"m2605"
"20454"	"ENSG00000084754 and ENSG00000113790 and ENSG00000127884"	"ENSG00000157326"	"m2613"
"20455"	"ENSG00000084754 and ENSG00000113790 and ENSG00000127884"	"ENSG00000159228"	"m2613"
"20456"	"ENSG00000084754 and ENSG00000113790 and ENSG00000127884"	"ENSG00000159231"	"m2613"
"20458"	"ENSG00000068366"	"ENSG00000103064"	"m2614"
"20462"	"ENSG00000103064"	"ENSG00000008394"	"m2615"
"20463"	"ENSG00000103064"	"ENSG00000065621"	"m2615"
"20464"	"ENSG00000103064"	"ENSG00000084207"	"m2615"
"20465"	"ENSG00000103064"	"ENSG00000085871"	"m2615"
"20466"	"ENSG00000103064"	"ENSG00000099984"	"m2615"
"20467"	"ENSG00000103064"	"ENSG00000134184"	"m2615"
"20468"	"ENSG00000103064"	"ENSG00000134201"	"m2615"
"20469"	"ENSG00000103064"	"ENSG00000134202"	"m2615"
"20470"	"ENSG00000103064"	"ENSG00000143198"	"m2615"
"20471"	"ENSG00000103064"	"ENSG00000148834"	"m2615"
"20472"	"ENSG00000103064"	"ENSG00000168765"	"m2615"
"20473"	"ENSG00000103064"	"ENSG00000170899"	"m2615"
"20474"	"ENSG00000103064"	"ENSG00000174156"	"m2615"
"20475"	"ENSG00000103064"	"ENSG00000182793"	"m2615"
"20476"	"ENSG00000103064"	"ENSG00000197448"	"m2615"
"20477"	"ENSG00000103064"	"ENSG00000213366"	"m2615"
"20478"	"ENSG00000103064"	"ENSG00000243955"	"m2615"
"20479"	"ENSG00000103064"	"ENSG00000244067"	"m2615"
"20488"	"ENSG00000103064"	"ENSG00000137563"	"m262"
"20489"	"ENSG00000103064"	"ENSG00000119723"	"m262"
"20490"	"ENSG00000103064"	"ENSG00000179913"	"m262"
"20495"	"ENSG00000033100"	"ENSG00000127415"	"m2622"
"20496"	"ENSG00000128242"	"ENSG00000057252"	"m2623"
"20497"	"ENSG00000128242"	"ENSG00000167780"	"m2623"
"20498"	"ENSG00000128242"	"ENSG00000119723"	"m2623"
"20500"	"ENSG00000119723"	"ENSG00000087111 and ENSG00000101464 and ENSG00000124155 and ENSG00000142892 and ENSG00000197858"	"m2624"
"20568"	"ENSG00000103064"	"ENSG00000164466"	"m2645"
"20569"	"ENSG00000103064"	"ENSG00000107819"	"m2645"
"20570"	"ENSG00000164466"	"ENSG00000116133"	"m2646"
"20571"	"ENSG00000134294"	"ENSG00000188338"	"m2651"
"20572"	"ENSG00000134294"	"ENSG00000122787"	"m2651"
"20574"	"ENSG00000188338"	"ENSG00000198610"	"m2652"
"20575"	"ENSG00000147576"	"ENSG00000140459"	"m2653"
"20586"	"ENSG00000108784"	"ENSG00000021461"	"m2669"
"20587"	"ENSG00000108784"	"ENSG00000106258"	"m2669"
"20588"	"ENSG00000108784"	"ENSG00000108242"	"m2669"
"20589"	"ENSG00000108784"	"ENSG00000138061"	"m2669"
"20590"	"ENSG00000108784"	"ENSG00000138109"	"m2669"
"20591"	"ENSG00000108784"	"ENSG00000138115"	"m2669"
"20592"	"ENSG00000108784"	"ENSG00000140465"	"m2669"
"20593"	"ENSG00000108784"	"ENSG00000160868"	"m2669"
"20594"	"ENSG00000108784"	"ENSG00000160870"	"m2669"
"20595"	"ENSG00000108784"	"ENSG00000165841"	"m2669"
"20596"	"ENSG00000108784"	"ENSG00000196305"	"m2669"
"20608"	"ENSG00000164904"	"ENSG00000103064"	"m2672"
"20609"	"ENSG00000164904"	"ENSG00000103257"	"m2672"
"20612"	"ENSG00000197375"	"ENSG00000060971 and ENSG00000167306"	"m2674"
"20613"	"ENSG00000197375"	"ENSG00000109181"	"m2674"
"20614"	"ENSG00000197375"	"ENSG00000135220"	"m2674"
"20615"	"ENSG00000197375"	"ENSG00000135226"	"m2674"
"20616"	"ENSG00000197375"	"ENSG00000145626"	"m2674"
"20617"	"ENSG00000197375"	"ENSG00000156096"	"m2674"
"20618"	"ENSG00000197375"	"ENSG00000167165"	"m2674"
"20619"	"ENSG00000197375"	"ENSG00000168671"	"m2674"
"20620"	"ENSG00000197375"	"ENSG00000171234"	"m2674"
"20621"	"ENSG00000197375"	"ENSG00000173610"	"m2674"
"20622"	"ENSG00000197375"	"ENSG00000196620"	"m2674"
"20623"	"ENSG00000197375"	"ENSG00000197888"	"m2674"
"20624"	"ENSG00000197375"	"ENSG00000213759"	"m2674"
"20625"	"ENSG00000197375"	"ENSG00000240224"	"m2674"
"20626"	"ENSG00000197375"	"ENSG00000241119"	"m2674"
"20627"	"ENSG00000197375"	"ENSG00000241635"	"m2674"
"20628"	"ENSG00000197375"	"ENSG00000242366"	"m2674"
"20629"	"ENSG00000197375"	"ENSG00000242515"	"m2674"
"20630"	"ENSG00000197375"	"ENSG00000243135"	"m2674"
"20631"	"ENSG00000197375"	"ENSG00000244122"	"m2674"
"20632"	"ENSG00000197375"	"ENSG00000244474"	"m2674"
"20633"	"ENSG00000197375"	"ENSG00000087008"	"m2674"
"20634"	"ENSG00000197375"	"ENSG00000161533"	"m2674"
"20635"	"ENSG00000197375"	"ENSG00000198951"	"m2674"
"20636"	"ENSG00000095321"	"ENSG00000084754 and ENSG00000113790 and ENSG00000167969 and ENSG00000198721"	"m2675"
"20637"	"ENSG00000005381"	"ENSG00000149084"	"m2678"
"20654"	"ENSG00000112499"	"ENSG00000137860"	"m2690"
"20655"	"ENSG00000112499"	"ENSG00000156222"	"m2690"
"20656"	"ENSG00000112499"	"ENSG00000197506"	"m2690"
"20657"	"ENSG00000008394"	"ENSG00000137860"	"m2690"
"20658"	"ENSG00000008394"	"ENSG00000156222"	"m2690"
"20659"	"ENSG00000008394"	"ENSG00000197506"	"m2690"
"20660"	"ENSG00000137860"	"ENSG00000169154"	"m2691"
"20668"	"ENSG00000021488 and ENSG00000103064 and ENSG00000138079"	"ENSG00000107798"	"m2710"
"20669"	"ENSG00000021488 and ENSG00000103064 and ENSG00000138079"	"ENSG00000170835"	"m2710"
"20759"	"ENSG00000163541 and ENSG00000172340"	"ENSG00000137857"	"m272"
"20760"	"ENSG00000163541 and ENSG00000172340"	"ENSG00000140279"	"m272"
"20761"	"ENSG00000163541 and ENSG00000172340"	"ENSG00000084754 and ENSG00000138029 and ENSG00000167315"	"m272"
"20762"	"ENSG00000120563"	"ENSG00000137857"	"m272"
"20763"	"ENSG00000120563"	"ENSG00000140279"	"m272"
"20764"	"ENSG00000120563"	"ENSG00000084754 and ENSG00000138029 and ENSG00000167315"	"m272"
"20803"	"ENSG00000083444"	"ENSG00000069535"	"m2734"
"20804"	"ENSG00000083444"	"ENSG00000189221"	"m2734"
"20807"	"ENSG00000117592"	"ENSG00000060971"	"m2737"
"20808"	"ENSG00000117592"	"ENSG00000072506"	"m2737"
"20809"	"ENSG00000117592"	"ENSG00000084754"	"m2737"
"20810"	"ENSG00000117592"	"ENSG00000087008"	"m2737"
"20811"	"ENSG00000117592"	"ENSG00000097021"	"m2737"
"20812"	"ENSG00000117592"	"ENSG00000101473"	"m2737"
"20813"	"ENSG00000117592"	"ENSG00000119673"	"m2737"
"20814"	"ENSG00000117592"	"ENSG00000127884"	"m2737"
"20815"	"ENSG00000117592"	"ENSG00000130304"	"m2737"
"20816"	"ENSG00000117592"	"ENSG00000133835"	"m2737"
"20817"	"ENSG00000117592"	"ENSG00000136881"	"m2737"
"20818"	"ENSG00000117592"	"ENSG00000138029"	"m2737"
"20819"	"ENSG00000117592"	"ENSG00000138796"	"m2737"
"20820"	"ENSG00000117592"	"ENSG00000140284"	"m2737"
"20821"	"ENSG00000117592"	"ENSG00000143554"	"m2737"
"20822"	"ENSG00000117592"	"ENSG00000157426"	"m2737"
"20823"	"ENSG00000117592"	"ENSG00000161533"	"m2737"
"20824"	"ENSG00000117592"	"ENSG00000167107"	"m2737"
"20825"	"ENSG00000117592"	"ENSG00000167114"	"m2737"
"20826"	"ENSG00000117592"	"ENSG00000167315"	"m2737"
"20827"	"ENSG00000117592"	"ENSG00000176715"	"m2737"
"20828"	"ENSG00000117592"	"ENSG00000177465"	"m2737"
"20829"	"ENSG00000117592"	"ENSG00000184227"	"m2737"
"20830"	"ENSG00000117592"	"ENSG00000242110"	"m2737"
"20833"	"ENSG00000103064"	"ENSG00000110090"	"m2739"
"20834"	"ENSG00000103064"	"ENSG00000169169"	"m2739"
"20835"	"ENSG00000103064"	"ENSG00000205560"	"m2739"
"20842"	"ENSG00000134538"	"ENSG00000095321"	"m2763"
"20843"	"ENSG00000134538"	"ENSG00000157184"	"m2763"
"20853"	"ENSG00000084754 and ENSG00000138029 and ENSG00000167315"	"ENSG00000105835"	"m278"
"20854"	"ENSG00000084754 and ENSG00000138029 and ENSG00000167315"	"ENSG00000101473"	"m278"
"296982"	"ENSG00000021488"	"ENSG00000197375"	"m2811"
"296983"	"ENSG00000021488"	"ENSG00000014257"	"m2811"
"296984"	"ENSG00000021488"	"ENSG00000076685"	"m2811"
"296985"	"ENSG00000021488"	"ENSG00000116981"	"m2811"
"296986"	"ENSG00000021488"	"ENSG00000122643"	"m2811"
"296987"	"ENSG00000021488"	"ENSG00000125458"	"m2811"
"296988"	"ENSG00000021488"	"ENSG00000135318"	"m2811"
"296989"	"ENSG00000021488"	"ENSG00000141698"	"m2811"
"296990"	"ENSG00000021488"	"ENSG00000146587"	"m2811"
"296991"	"ENSG00000021488"	"ENSG00000185013"	"m2811"
"296992"	"ENSG00000021488"	"ENSG00000205309"	"m2811"
"296993"	"ENSG00000021488"	"ENSG00000250741"	"m2811"
"297064"	"ENSG00000021488"	"ENSG00000099998"	"m2812"
"297065"	"ENSG00000021488"	"ENSG00000100031"	"m2812"
"297066"	"ENSG00000021488"	"ENSG00000100121"	"m2812"
"297067"	"ENSG00000021488"	"ENSG00000131067"	"m2812"
"297068"	"ENSG00000021488"	"ENSG00000133475"	"m2812"
"297069"	"ENSG00000021488"	"ENSG00000167741"	"m2812"
"297070"	"ENSG00000021488"	"ENSG00000274252"	"m2812"
"297155"	"ENSG00000021488"	"ENSG00000128683"	"m2814"
"297156"	"ENSG00000021488"	"ENSG00000136750"	"m2814"
"297184"	"ENSG00000157326"	"ENSG00000117480"	"m2815"
"297217"	"ENSG00000008394"	"ENSG00000105835"	"m2816"
"297235"	"ENSG00000110958"	"ENSG00000105835"	"m2816"
"297258"	"ENSG00000000419 and ENSG00000136908 and ENSG00000179085"	"ENSG00000008394"	"m2817"
"297259"	"ENSG00000000419 and ENSG00000136908 and ENSG00000179085"	"ENSG00000065621"	"m2817"
"297260"	"ENSG00000000419 and ENSG00000136908 and ENSG00000179085"	"ENSG00000084207"	"m2817"
"297261"	"ENSG00000000419 and ENSG00000136908 and ENSG00000179085"	"ENSG00000085871"	"m2817"
"297262"	"ENSG00000000419 and ENSG00000136908 and ENSG00000179085"	"ENSG00000099984"	"m2817"
"297263"	"ENSG00000000419 and ENSG00000136908 and ENSG00000179085"	"ENSG00000100577"	"m2817"
"297264"	"ENSG00000000419 and ENSG00000136908 and ENSG00000179085"	"ENSG00000133433"	"m2817"
"297265"	"ENSG00000000419 and ENSG00000136908 and ENSG00000179085"	"ENSG00000134184"	"m2817"
"297266"	"ENSG00000000419 and ENSG00000136908 and ENSG00000179085"	"ENSG00000134201"	"m2817"
"297267"	"ENSG00000000419 and ENSG00000136908 and ENSG00000179085"	"ENSG00000134202"	"m2817"
"297268"	"ENSG00000000419 and ENSG00000136908 and ENSG00000179085"	"ENSG00000143198"	"m2817"
"297269"	"ENSG00000000419 and ENSG00000136908 and ENSG00000179085"	"ENSG00000148344"	"m2817"
"297270"	"ENSG00000000419 and ENSG00000136908 and ENSG00000179085"	"ENSG00000148834"	"m2817"
"297271"	"ENSG00000000419 and ENSG00000136908 and ENSG00000179085"	"ENSG00000163106"	"m2817"
"297272"	"ENSG00000000419 and ENSG00000136908 and ENSG00000179085"	"ENSG00000168765"	"m2817"
"297273"	"ENSG00000000419 and ENSG00000136908 and ENSG00000179085"	"ENSG00000170899"	"m2817"
"297274"	"ENSG00000000419 and ENSG00000136908 and ENSG00000179085"	"ENSG00000174156"	"m2817"
"297275"	"ENSG00000000419 and ENSG00000136908 and ENSG00000179085"	"ENSG00000182793"	"m2817"
"297276"	"ENSG00000000419 and ENSG00000136908 and ENSG00000179085"	"ENSG00000197448"	"m2817"
"297277"	"ENSG00000000419 and ENSG00000136908 and ENSG00000179085"	"ENSG00000213366"	"m2817"
"297278"	"ENSG00000000419 and ENSG00000136908 and ENSG00000179085"	"ENSG00000243955"	"m2817"
"297279"	"ENSG00000000419 and ENSG00000136908 and ENSG00000179085"	"ENSG00000244067"	"m2817"
"297289"	"ENSG00000000419 and ENSG00000136908 and ENSG00000179085"	"ENSG00000072778"	"m2817"
"297291"	"ENSG00000000419 and ENSG00000136908 and ENSG00000179085"	"ENSG00000115361"	"m2817"
"297292"	"ENSG00000000419 and ENSG00000136908 and ENSG00000179085"	"ENSG00000117054"	"m2817"
"297297"	"ENSG00000000419 and ENSG00000136908 and ENSG00000179085"	"ENSG00000177646"	"m2817"
"297299"	"ENSG00000000419 and ENSG00000136908 and ENSG00000179085"	"ENSG00000078070 and ENSG00000131844"	"m2817"
"297300"	"ENSG00000000419 and ENSG00000136908 and ENSG00000179085"	"ENSG00000087253"	"m2817"
"297301"	"ENSG00000000419 and ENSG00000136908 and ENSG00000179085"	"ENSG00000111684"	"m2817"
"297302"	"ENSG00000000419 and ENSG00000136908 and ENSG00000179085"	"ENSG00000153395"	"m2817"
"297303"	"ENSG00000000419 and ENSG00000136908 and ENSG00000179085"	"ENSG00000176454"	"m2817"
"297307"	"ENSG00000000419 and ENSG00000136908 and ENSG00000179085"	"ENSG00000172890"	"m2817"
"297325"	"ENSG00000000419 and ENSG00000136908 and ENSG00000179085"	"ENSG00000104331"	"m2817"
"297326"	"ENSG00000000419 and ENSG00000136908 and ENSG00000179085"	"ENSG00000133731"	"m2817"
"297327"	"ENSG00000000419 and ENSG00000136908 and ENSG00000179085"	"ENSG00000141401"	"m2817"
"297400"	"ENSG00000093010"	"ENSG00000171723"	"m2817"
"297433"	"ENSG00000093010"	"ENSG00000072778"	"m2817"
"297435"	"ENSG00000093010"	"ENSG00000115361"	"m2817"
"297436"	"ENSG00000093010"	"ENSG00000117054"	"m2817"
"297441"	"ENSG00000093010"	"ENSG00000177646"	"m2817"
"297443"	"ENSG00000093010"	"ENSG00000078070 and ENSG00000131844"	"m2817"
"297444"	"ENSG00000093010"	"ENSG00000087253"	"m2817"
"297445"	"ENSG00000093010"	"ENSG00000111684"	"m2817"
"297446"	"ENSG00000093010"	"ENSG00000153395"	"m2817"
"297447"	"ENSG00000093010"	"ENSG00000176454"	"m2817"
"297449"	"ENSG00000093010"	"ENSG00000069535"	"m2817"
"297450"	"ENSG00000093010"	"ENSG00000189221"	"m2817"
"297451"	"ENSG00000093010"	"ENSG00000172890"	"m2817"
"297469"	"ENSG00000093010"	"ENSG00000104331"	"m2817"
"297470"	"ENSG00000093010"	"ENSG00000133731"	"m2817"
"297471"	"ENSG00000093010"	"ENSG00000141401"	"m2817"
"297472"	"ENSG00000149742"	"ENSG00000171723"	"m2817"
"297496"	"ENSG00000149742"	"ENSG00000079215"	"m2817"
"297497"	"ENSG00000149742"	"ENSG00000105143"	"m2817"
